temperature_c,pressure_psi,speed_rpm,quality_score
164.77894044741515,48.391824743913084,927.8072591933229,74.18380796346413
144.81729781726352,60.383739917804206,885.1909523431381,75.02265984587207
141.91506397106812,51.90967726115777,972.4731575254208,88.658612332256
144.98242956415464,52.15020823595535,938.964378704292,91.90387246786999
159.15402117702075,55.151417270159214,974.5929901176345,93.26159170336264
153.28751109659686,51.19394579513257,992.6109840591264,100.0
144.7023979623296,48.704789270896484,977.3375795488494,89.9953118066473
155.13267433113356,49.01825075457511,1072.6233767235371,93.83528967620013
150.9707754934804,49.64199370292968,1016.337238230116,95.89899683261194
159.68644990532889,49.813888817450795,1015.0237179805414,95.31521828742804
142.97946906122647,53.6381477181849,1031.11035720217,90.35823923498411
146.72337853402232,50.2597294290365,943.0583441109616,94.7851943332292
146.0789184686784,53.6632003860779,1051.9555893710135,91.71229834705508
135.36485051867882,49.596417099457085,996.211785673227,74.77325722100508
152.96120277064577,50.39317595158045,1033.5240308620607,100.0
152.61055272179888,40.00899657733946,946.4071383479923,92.21750851151614
150.05113456642462,54.581638373512405,922.3120616991968,92.68433542909439
147.65412866624854,51.73244237948996,1040.8944829012514,97.57187248191362
135.84629257949587,54.99005054929826,1018.8204763048758,71.34175302366013
145.79354677234642,35.518723109031555,954.8974222821245,83.84136592579758
146.5728548347323,60.44187352390364,956.5168459362653,94.0053378547589
141.9772273077838,49.30205185922413,1056.2717392207385,88.7849638466099
148.38714288333992,55.54091408368758,940.5294053566336,92.66777474283782
154.04050856814538,44.800470364372345,1082.1336476627982,91.63882264933078
168.8618590121053,53.063869525312846,954.9689632676066,66.74071583800112
151.7457781283184,44.732922184131716,1031.9195962804192,98.15564390213484
152.57550390722764,46.88115519652097,983.5690762125507,99.74986696873538
149.25554084233832,59.570156769333934,1030.1593715541171,90.92519466904108
130.8122878470096,49.04658799618327,972.7942998942904,51.853576643302986
149.73486124550783,51.087164365898616,991.8603546963853,98.85400314179945
150.60230209941025,54.35033865344377,1002.045958769786,98.6375001616614
174.63242112485287,52.47840943986302,949.8906272109264,50.0
148.07639035218878,50.75209452571788,1037.0412172710062,97.8633615587378
153.01547342333612,51.824805012331126,974.3393216764207,99.70734301308629
149.65288230294757,62.01707792619138,988.570004232999,92.86112048283896
138.31321962380468,49.711906014832074,950.2825312695744,77.20083529037062
161.4282281451502,51.005495233574834,871.8833170602345,76.7943796997649
157.51933032686773,55.25327198003806,990.4486118699915,99.26876835844949
157.91031947043047,55.52762966478992,1120.630771080646,79.9629349574665
140.9061254520526,55.9351515278019,1039.2302143949012,83.71146516554266
164.027943109361,53.19365111014592,999.0369810132803,86.27374112140053
135.9814893720772,44.28497543634758,986.8554585395866,71.19731625209114
155.8685709380027,58.16715766150548,1001.1232946406024,95.65495225034418
171.90455625809977,44.26827303490656,1027.3559557587605,58.846014608159884
140.09463674869312,51.51317732619517,940.9593592345577,78.50855560002853
144.33702270397228,46.22862074990321,1055.7160847334435,92.52189745032474
150.9965136508764,49.67930826703504,1035.7690657720623,98.67802516448873
144.96524345883802,51.6438120515174,1035.9092862853968,92.91803221212298
134.49336568933867,51.606786077251364,1021.9237869404864,68.67424530184552
150.68562974806028,52.109603771176424,1000.9808328846995,99.68957873452447
139.37696286273896,58.06855634529323,1033.643061798341,76.97341068874675
154.73592430635182,52.2676715075699,1029.5907066870689,100.0
140.80575765766196,48.779216823546754,982.2979644529488,86.99158914429191
165.4993440501754,54.820435841441785,971.319911355155,81.1104412967893
142.16746707663762,55.947352444623206,1005.0928147630993,90.98547759947037
146.77938483794324,43.861960924315035,1077.4510075747594,86.68595415120399
158.1351721736967,52.98700034924929,938.044646217305,93.14703565624549
137.69135683566046,53.50586371155449,926.623736712378,73.29294723666364
152.2745993460413,48.51218248320004,1008.2380420618258,100.0
163.07142754282427,56.878534066558096,1002.5443850928009,81.75356234161157
133.92516765438774,49.249722064837364,1008.6670832185204,66.9035629932857
151.84633858532305,50.62788226735771,1012.197659895425,98.63629101812423
152.59882794248423,49.134640878580655,988.8398872682598,100.0
157.8182287177731,50.077895237907335,1074.4931719301042,91.96316330968268
137.63049289121918,44.51862456552399,919.9548010761742,69.42882950853941
136.79543386915725,42.799745587028525,958.5751487609878,70.37954222688366
155.21941565616896,57.97252531612486,994.8372619925476,96.28474621823305
152.96984673233186,45.76519325840836,917.8405594422916,89.99232152310184
152.50492850345876,45.04303825271846,991.2072797783965,99.80689051971957
153.46448209496975,39.23304943198143,1083.073508286401,85.22285075593605
143.1997527842151,46.80519126155249,1001.0443244147981,85.56067682437259
152.32253697161005,43.384551032962506,1011.5350452859342,96.20714245872466
152.93072473298682,58.21007580068185,936.991761741371,91.26698976441764
142.85648581973632,55.04908544671317,969.1819295980262,86.60755510156957
168.65774511144755,46.55924827411138,981.2401809838032,68.43915489968977
154.73832920911786,61.26217902672154,984.1142451621884,93.95099913232391
138.08696502797352,54.90882743495797,1064.0821897501885,78.4295538042201
156.56553608633828,48.37584308245689,1027.8845530362562,97.42009869773798
140.2531832977268,37.50297142563213,944.4271021531484,72.7913869679263
157.8708460374245,61.45471286295371,1012.3252389216002,91.84816250401207
161.58595579007405,43.05213766618202,1024.9110874248393,86.11377647808247
141.79317681648288,41.77300626521554,1057.0074519260634,80.68615506752545
159.6337612924432,55.1128521600482,1079.0270343284187,84.77279371726789
154.12780926936497,62.19876203169636,949.2452904086066,87.19693105998215
158.2206015999449,56.921364092552594,959.4571244394831,91.95371176581328
168.9679298265395,52.8195456002618,937.1211070542691,67.40575023235114
147.54611883997129,52.97377170832643,988.2990070446509,97.49134494723371
142.46263835642512,54.267077793901535,1023.3179187223167,88.99452423296115
141.10485570374476,53.79464294893383,1049.3667258294552,83.41051587526225
141.84189715034563,51.40595711984688,996.2024488178739,90.87512557881573
149.22898290585897,50.52100551975938,984.0076238372578,96.33065470556896
153.41151974816643,49.68703436050239,1007.587899612437,100.0
152.76690799330018,46.230177055666616,958.2428549184989,95.0555314637558
158.27183249036023,48.59662461566613,1104.4769360847386,83.35730041102448
150.13001891877906,41.535215929023074,919.6169486440971,85.77620487355958
164.53534077157317,49.50830186602625,1009.2370289447862,83.0871380104104
147.35343166762044,45.057044464245415,1101.180310961482,87.7881738389487
177.2016916658962,44.48205341392114,1000.3399922279999,50.0
156.25667347765005,50.89947075576739,990.4980482499253,100.0
141.42842443583717,56.960011431723,982.1277288594787,87.77295921195366
139.29107501938887,54.59158303001156,990.9804159118796,80.91465659646308
154.82472415243186,42.14749698188412,1068.6424237338265,89.91039207726996
147.7653721467415,45.05185931714831,889.4069044335247,82.6465427700805
157.14000494092093,54.70385593994108,1076.6716850648163,93.45470999693872
154.73237624573545,45.08756303230845,928.8021423774927,90.04285423744034
149.27171087343126,48.87683425001488,986.6673835382793,100.0
141.53206281931594,52.75026049512276,978.5377789850669,90.21433933740956
134.85152775314134,45.15827772568183,1029.427663488536,71.67995702839625
145.53485047932978,50.5268775307298,920.0937824058126,88.60461512852272
158.56398794323474,43.32987252540898,1023.1086333040971,93.6404988402602
152.14093744130204,46.99316178024393,1101.2154811643427,93.5140060835473
137.54261221288013,51.598909670712686,931.8412997703595,73.19956742673867
151.73180925851182,42.03503133234165,1009.4853083805198,92.81422264187493
153.85317379728838,52.202373689801995,966.9008911101696,94.7287184860916
141.16142563798866,49.901811005366596,1021.2943603096518,89.16420390324373
151.5372510594553,52.76244977208574,1000.9573888707876,96.05605787227915
150.58208718446,51.119570670323306,967.9256545477845,98.02483572542876
138.57029702169376,56.82070214986922,1024.3936142435537,80.54985707378727
153.57787360348283,50.62612251323954,1090.2174054893371,91.97521309082025
155.60784526368235,47.852972294373735,990.4548104136351,98.96293517046222
160.83051243175277,50.61148751516142,1035.987897107409,91.34410889511045
160.53802052034902,52.716490145181936,935.3363521064418,90.93924790620929
136.2233063204291,50.244300351628524,952.1781811590996,70.88948043744178
140.62174960084877,50.20295845601941,1023.6203138940189,85.1098685189109
155.1503526720866,46.490041560966226,1074.2058014267982,90.93872169212203
155.13785950912208,46.68549541224526,1017.780667439283,99.42886776735223
155.15047686306048,42.98697364100153,984.3470984738423,97.3528038326344
188.52731490654722,58.7478837159347,999.9645702711678,50.0
155.70890510693167,43.780683823043574,937.4796133015142,94.47666456848604
161.355656401806,46.53547401102046,1030.2257663177684,86.98089102957188
159.540017634932,46.40796367215401,1044.1166531161705,94.64864266560832
156.513912513058,54.474621884722204,977.3954833583459,99.89432259117804
146.84730755359655,48.52525160853986,976.4978926120249,97.95765201804153
157.58969220493267,56.23871036336867,1013.2939114826024,98.89019952688302
142.2717478546243,46.63254687878066,978.1640131979702,85.7923219463229
147.63181393259993,51.39497081111901,996.6933692687089,97.02426487165697
145.14636452170896,45.823264733701215,1104.9860894583258,81.47015277108846
150.81874139386323,60.72574563886694,987.6487149627002,96.42136080438787
173.1465856667351,44.062007904852436,982.0829923989389,50.45410410774611
131.32734807408252,51.54910355113514,967.622909718242,57.71578482305444
156.86260190374514,53.168884404660496,1037.2095985749968,98.75682535641147
133.87284128810347,52.06899548725749,990.9387913390949,68.39177443355408
145.28068134210565,49.07356170561146,967.5313480839287,94.81280614233897
160.88950596967365,49.35089650133287,1066.0652016136505,85.62133369799406
150.64280019095463,50.21905735989555,1070.9801502256819,93.05342363916495
139.22255222070694,49.264989991857554,969.9788217130647,85.12113650318354
142.84696290740033,54.81939558397455,906.6730024319692,83.74157159955266
156.79597748934677,61.05261500795676,1050.3756844918462,90.03135794048089
142.69633368282862,47.21254107496083,965.7685087119999,88.61932296309794
152.16458589581976,43.15098510210461,1039.5312799581384,91.30260156356906
150.45571839903815,49.55858975824373,901.4948091144082,87.81265879066532
143.48399652394184,62.898546688271594,1044.6298669149655,87.5000109683595
171.43944089325325,45.98162716015135,939.441403535961,54.72335573008555
156.3391902231801,58.195584027220335,1036.5382059533263,94.57224049422086
129.74857413342392,58.388504070382204,1000.7136533918217,50.0
151.86454314769426,47.23205879146003,952.3030290301677,94.50344972086405
143.3821353523161,52.84491539592638,979.648184353661,92.35827979997332
158.52433334796223,58.14198311564269,1034.315922847835,93.89115980938328
142.074792615673,48.10436129506257,1005.2947226557617,89.72675421814657
148.852635585331,48.98209819948819,1029.2206490236242,100.0
155.04987278980457,47.09159543025678,1098.8220292257743,85.20305430450533
158.65755194170123,44.92621634653567,921.7879194144474,89.72348533114727
137.99703592944223,46.75361227466996,1080.8606287484313,72.60606453179058
146.6549876415905,43.880298666188715,1005.2177968761606,96.12519184014376
145.25054688839043,50.17041734129613,955.0607975838436,94.2731602896355
143.4667076742629,46.150133844706794,933.4843187130505,85.65158387085164
167.65454240281096,51.168929558953735,990.5439804611483,75.86067983546448
154.04981710960956,42.22052176898186,1046.082505596223,89.88646285644664
137.39116045664954,51.654401161072286,993.6225439811233,79.80259173155345
159.17861947054777,54.16764480804462,1075.5577465123674,89.23238744216452
171.22156197012634,40.03132178714272,927.441215497422,53.050103584793426
160.32465260551146,51.87028284923786,999.3955526076973,95.14801758139548
134.80630034045987,56.13834496236646,937.380327779344,65.93155608553616
145.15765927133748,43.951794906543974,1018.1815941312484,92.79998605776073
162.66911149186623,58.362861934188516,1044.344369504865,82.1778594242101
142.9233053438122,52.095095046830224,978.9619103159473,89.83435700890122
154.43819428146227,46.47494072120796,869.7893071686433,83.8003575034881
157.74634053429338,49.72115461171147,1009.9474073398247,99.38990466866389
140.73069528421917,52.791634562608614,1021.8369275866755,86.18670712294147
149.404746439382,50.38002695706206,1020.2147377480849,98.99061743919418
117.58732659930928,52.693779962231844,1061.7891095911077,50.0
139.7561235866571,45.39663203460317,946.4473160175476,82.91648613850727
147.4743184860684,50.84680412018039,1034.0108052725225,98.12474600666421
137.5221681803515,42.9314275154751,1059.6253756238987,76.11139493793226
166.32411303931636,49.443869693256495,911.0706207996742,69.6958208477956
135.69858622039368,45.48046179267605,1015.9825912959489,70.89166675493091
145.59955513303015,46.322350287051165,974.7910084496165,94.63680879869925
151.3074057728609,56.18046587605219,995.9238663449177,99.88653419888374
164.41273289066115,55.45655060297135,1017.3838241769168,82.86583143655845
135.64137848820562,53.045690604535885,975.6385717943224,70.6909063557837
161.6316375215496,44.538436176637106,966.2145960419194,89.25692705041465
150.10233061019588,48.41795775152599,1001.7076208744012,100.0
140.18491348952048,56.06548849989592,945.6377030568599,79.969606857798
154.6210347426327,50.70858456819953,945.7087435557407,99.07211661601133
151.9905969557347,61.59664769990847,1033.9686641478252,95.57207130888254
143.99783122841205,51.96658919697186,942.5602982420672,90.51908841777245
150.6980208499002,50.960245582450156,1033.3156250454606,98.87967086116714
146.1468640313824,48.4544176789875,1023.1295646426976,96.823219247306
151.13517345251248,50.66770452391141,913.7096635604702,90.75025818674487
156.62130674521046,49.23765081809728,966.1217673832173,96.62138697781089
165.86016816145352,53.54054338344295,1059.7054701523687,72.59734556413149
137.62184501173152,54.783511583972924,950.9417234430159,77.9573147102945
171.33033374656267,46.070052697460255,976.7797868845306,57.756435962347545
130.47912200477498,43.343835232211106,1023.1030446625948,53.22742706806349
148.48214904964416,40.818973134483514,1039.1695254641297,91.38531515427161
155.88317206484575,52.53995663456272,987.4230556977752,97.79201065781987
152.80991867735034,44.483166969130636,970.1244902654179,95.66293364192627
143.77300480179406,39.23554703523759,1071.1184930849254,80.67761951634955
147.91877749642725,51.94289302265482,1086.944983189879,93.56754251343233
145.06999065341168,62.46499758716395,1048.9429025390898,81.2541635399151
144.10635243055788,49.96964544230053,1004.2659071282512,96.25168408776496
158.49602097021025,54.19245387225821,959.5867139179537,94.31339633938813
153.57015485965047,50.40914679273782,958.4777796721718,95.59786791937786
143.07090404739347,49.50555173404429,1026.125705263288,89.08227850433099
158.9959987543325,54.59538241493884,1020.9199110444342,97.3744047837646
153.0729952087661,48.548627279056745,1070.0799296473215,92.78219641808826
158.12862118838962,51.33696157035951,1032.522504626807,92.87390874953464
156.29628841923613,51.60848903098007,924.845984912009,94.76218073771608
141.7100498907793,46.659547731784755,1052.5973808861459,86.38033765683166
144.3981895980303,54.960211747682614,950.0969686342794,89.07092031436548
157.4729360512326,49.12520121652296,980.8014364023825,96.89361868058297
156.10370265433465,46.221274202535774,1012.5100103125848,94.96614571481163
149.7909840603585,52.68254921785202,1099.7833744891982,91.61539723670991
151.17327383308782,45.50766009104481,1155.495927800268,76.3671208679993
162.77664895788425,50.14090578684564,1030.3361529568092,88.49321180192445
144.0842861116417,49.954405016778985,990.8401690639806,94.31890354003588
155.4709738117004,55.42947782915789,1026.7252824240275,100.0
147.97807347566106,52.373491164399766,1044.3827712936918,96.31762907141598
147.8231879677278,49.87486520627428,983.9666187221404,95.57131014346118
160.9877685198719,54.08883149600143,1089.7605677956162,84.28694599745862
158.25416348988028,56.951037745086566,1011.50353795957,98.35756410549956
158.13509636000637,52.78905153175931,1024.8871544545698,93.42713455296182
163.0547880715433,50.051763099216906,1033.296212602723,85.90264510125236
150.2100384163276,43.4408188382492,1021.0793305307228,97.21109666166873
156.81952971294965,44.67443168462314,1041.9470250234806,93.80921000264259
146.89733243406545,48.473876478226664,969.1373406726539,94.16010246728268
153.24166352488442,46.952438989203586,972.0849123026985,100.0
148.69856945632316,49.06514348507277,944.9922883514153,100.0
150.96995964992718,50.283249624485535,1021.9750615310113,99.77757472143827
155.95157025436913,52.64846377178365,1038.9468251756057,94.97764584140315
141.8177931676653,49.647506109704544,1022.8886433075943,85.91899337362206
170.9238727568546,52.43250821913101,1083.7246216673768,57.59223968744074
139.93982618500297,50.3223720740506,999.7201990585477,87.63993817297035
137.8581138721227,40.12266716823064,1033.4370827796256,73.91718418613996
161.58110873500067,45.30332303090623,945.4149561930343,86.21329442705316
157.91662693962937,49.27956222139192,980.6450148762799,94.79819850550408
156.24119817052156,43.951526285794465,1034.7768878782888,92.32341552690889
156.2834550926428,52.999643649981024,1042.4551055371571,97.83233917706438
149.87753227153087,57.65375416171849,985.3016526167909,98.94739267890509
141.02745628514168,56.09380925848659,996.4200374070966,83.55870809891208
150.75804558193727,48.93278564534896,924.1063126659595,97.05191234214597
143.2283828848789,57.45363068424976,982.1485399596695,91.05287368435343
159.7511973341775,50.74333728601056,1044.5191581759893,94.80583404681916
148.5294261849786,48.31457014440981,1028.7602508053283,94.92352754062841
141.74502803207488,46.9329866822953,1025.0332860690605,85.29821140514134
146.78614158347006,48.48765156755936,1002.488684359048,96.66184113956508
154.12931454275625,48.05911590729386,1000.3531579314089,100.0
144.36275447196024,50.85208111187744,966.9839430263277,96.66881570233565
141.77779604433567,50.802869905249324,1034.9414210101268,89.73996654059057
152.4368721149191,50.01523010076707,1021.0486472194694,99.00401758440509
152.44966571108722,52.18469084873175,1024.60094239964,97.25166067219162
144.93056824628871,55.95323137393171,973.698257866621,95.54380792196432
145.28961694381678,54.74777067720662,892.3328540064377,81.27316149358195
152.32049937357635,42.575510157750486,1054.8576355876849,96.68870348731888
135.51915658502676,37.230394325490224,976.0581271995798,62.216095439134214
135.92536225623445,54.67159955619637,956.861211797844,74.80677907330296
142.81555778747565,43.165606507922895,1034.6739455956997,88.65129613199008
147.86552848288153,48.87617299053658,980.3993680040435,97.40690671558147
153.10907565598004,44.1494348697032,1052.9968192023312,93.6830273994925
164.75356216949552,40.990097812099904,1030.8502974788348,77.09120149909015
158.5765962320202,52.70731364102394,1034.1784661600238,95.21755804235504
148.40061470036574,53.79577580151324,931.7022144399733,93.80334990989338
149.8098379209731,47.1174479963664,1060.59719926932,93.90696512829021
139.9747063536219,37.04478853927545,1013.0625265616928,75.2999425053508
149.8148686400761,47.268777758737585,981.5361430376898,98.64265916881679
147.1134136107986,51.959020027012734,1007.1694233671126,93.25727255523007
153.2271856033809,42.60544215612936,911.188238355084,89.35477870288499
141.72769056447677,50.91679959889578,1020.4326405740335,87.0706845204876
155.19346514241172,49.923450754135025,948.5314245908964,93.96655106342743
165.32738913002578,52.89645749800544,932.3664857078232,74.10926139586853
148.91239851543142,50.59790184207077,923.8820406891055,89.65685883542771
154.0171172209894,45.134655295592225,1055.6344187494963,92.0669268307837
156.90143991711113,55.982857508322454,968.5368303153606,93.9481722646173
145.98779528114164,49.20735213486515,1076.6863854958249,94.25037667807398
152.24092481810416,49.86347730245034,973.2099268473851,98.160143959787
150.12592400781796,45.33366020463402,914.6321021203527,91.11123580787144
150.9767609854883,47.78358874404245,944.173778002567,97.06242883405157
142.26990216144534,45.575986429865495,1061.790581000347,85.50557791683649
150.24510174258944,49.135269700382885,992.2050911031666,99.30252472993632
154.9799829124545,58.558542400711715,972.58563517547,93.11325709704916
164.5114360779504,43.140494285343216,1008.0009112926393,84.0956457378457
159.59270826085208,41.932193010616295,1025.0891368083771,93.10875044820938
171.53182457511556,57.35585163746804,1055.869940795123,53.344172702119984
142.32652437111952,48.95338161424067,1072.4249614946464,83.13952235562536
158.72320636720679,46.65463630670042,982.0115677105457,93.65253595205641
151.8334200573835,55.199523436980385,933.6976156958981,92.79034350315521
171.89802933217672,46.97192230131568,979.3267419438362,60.180119880506574
141.91701714644847,59.13004856773468,1013.0140253291443,84.90255193173151
141.60278157819224,53.38962935669635,951.8120536894695,90.91230245178951
144.0060735455598,47.560442959271484,952.1424542552479,93.108938856255
128.76104275690193,60.786541066327516,1017.1893940774943,50.0
144.7424497831924,46.971425384983306,997.5673824214774,95.96938071196988
142.40867338446301,53.71047686004653,1001.6398497705793,92.64242287641135
151.50393786476207,51.49646290203246,962.0752332649965,97.39688555712269
153.41755975777158,56.50870644699399,988.4799642897117,96.51661438550674
168.76170839215885,57.807555983634266,953.7883427865847,67.60814111763652
159.5042383818605,50.160020745328836,1044.5099205562394,94.07550159448044
144.23096344337597,46.23291064826908,1051.7624667361877,90.42671788850654
141.01585328651643,52.29986071469558,907.6906068880953,76.1753531827162
154.91919171506507,46.61142315123947,953.5244569903795,94.41922664925494
136.7976679297936,60.066936237633115,925.173537245496,67.03149807031221
168.31458765854353,50.68267665541369,967.4988032796551,72.17072925101273
161.79440120721287,48.17339224343946,995.8281015104819,93.93516454531508
145.30824347895296,50.92340152932454,927.5177390150735,87.49609205773196
132.86865470909123,43.26436855235152,953.9070093437343,59.29377773734304
163.53872374165414,45.14192980744674,949.802131395925,85.42833632659926
148.85460154747383,56.00206953972213,1010.3633664699472,100.0
162.3781631197346,46.71552860514302,1003.4672168518125,87.49072183028524
134.05572341205632,44.765445086590304,963.9131223331374,65.53740619081888
144.00624977046226,52.68326376263643,1008.84104360697,94.52968354438323
150.05243699718184,55.928520773314986,972.6659957706368,98.04999966025126
150.4698059376474,53.594766553325336,986.4172444836973,99.04702828994704
145.49934528520757,54.98023842902908,1083.672604514927,88.85287996299742
156.22849932347498,46.21602455715269,1067.0230525895174,87.51107654639227
139.32379570617405,42.89094666629078,935.0209381536201,77.78540767336143
148.57620514978706,57.506668259777435,1041.4866208939586,95.24214238435067
151.20295631711897,48.38660080578932,1040.5698277245797,97.50411865418428
155.14438834058748,48.745834917724764,942.5868355623691,99.55467212614697
157.1161487808889,56.64097070924529,1040.938882187743,92.76561452568974
138.7535790816213,52.7811500470033,1076.8965959206275,75.57537006850659
134.65885829264377,52.279438860408035,943.8727596877793,70.67947173800663
162.7767682189851,60.825011724505416,954.1248589492868,79.79093272997129
153.3231401197959,46.78240884809929,1050.883073342175,95.24620854749085
142.51513463443447,54.63920064040619,1013.5747655412824,89.86321872829045
165.51151975522524,50.28506562448542,1027.5738137619762,82.63948059123014
151.15674634292859,51.34296139431628,1017.0294608200248,100.0
161.79297184063827,57.64234213206266,1019.5347960464072,85.2368758519986
150.6751848141011,52.53917878144812,933.6763935844458,94.24287501203844
170.60747924881986,52.69148039524816,1052.3658853310724,61.27622149116694
167.55340842443204,55.362536686549014,1058.4794996213886,71.28326835479227
147.51035851520928,48.17523635228557,988.5304627965986,98.30548448413163
159.71570950954356,45.80395166330497,997.8261525093069,93.5285226594335
156.45375949585147,44.775954029894834,923.4446248722139,86.6667162543593
163.68631557532348,40.16821705311999,1025.7127378008918,81.94336382688347
140.35076539419896,60.28103564970161,1028.6028720857073,81.80966557379105
156.86051459998438,44.483958171391585,996.8904491500344,98.27399451542443
160.5842448684959,48.89373188207114,1056.217667993525,90.13722619449115
132.41260513576884,48.6159335005554,983.296138451003,63.27283451440385
138.16741487334224,51.537033489045506,1028.23029629468,80.98767961697365
129.607678222399,54.078686062696484,949.0167830653942,50.0
147.30593165555442,54.30236744179873,998.8223924562881,98.29440521424333
157.17542255795962,47.08461280715531,991.2822871048583,96.28315828015374
165.02357052096028,49.16439143106794,1011.2653961020471,87.28814843919835
