temperature_c,pressure_psi,speed_rpm,viscosity_pas,hours_since_maintenance,cycle_time_s,quality_score
157.3846657999541,58.419638457289345,965.2643434455471,16.220432339178444,300.39607466980954,24.26604932501249,86.92036717240383
151.7136828118997,47.7055786856553,979.5358780943448,15.313945921936869,350.43284862193997,30.27893773958823,94.65848439614535
148.8435171761176,55.393404167156476,973.7955801032704,13.826937460872129,142.60290134020704,28.594511659919053,91.64375669544563
146.98896304410712,49.80745765249647,1007.6177436016861,15.448432808581586,315.38521008631034,27.723704226193874,96.53641463005692
135.21478009632574,49.1368635002959,958.87900338089,16.429219581273237,227.82477471993872,34.05255699209702,63.176675818924494
142.8015579160529,54.41829968743336,1056.0515333662236,10.900117442845044,241.00866988846624,28.038962578087745,80.47383640133607
145.39361229040213,53.261614392067095,1000.0103532459099,17.318148129911794,378.88828018757897,27.58086921264585,90.64764374613851
160.57122226218917,42.11803921507875,999.5349839430693,14.327490522637856,140.95917779862583,30.227084820015282,84.81041909784199
153.43618289568462,57.38270174862948,983.6052641743541,15.850979866480461,159.01980584725993,32.05676923889525,92.34292549380721
132.36959844637266,56.90045677073726,1007.759534192949,17.394493847290455,462.32089556431833,29.57505424196962,49.627871440562345
153.24083969394795,46.87218649245235,1041.2549132333818,12.256652605539069,28.11214742548612,33.49911163700776,95.72342482323681
146.14917719583684,51.979017667187044,956.643489214455,13.581117995144908,242.8171492066702,31.592926985892273,90.4741455958001
143.2307799969404,52.47015093141369,967.0941755462371,14.42290260824859,456.4004002039309,23.46536604080571,88.07300138768385
156.1167628884087,51.303368829119535,984.8136985611668,13.432492957751144,305.1815039090785,28.411599109478974,92.28575837359364
160.30999522495952,47.2484742307729,932.7064538263393,18.469873151673617,273.20353710606605,28.3144737019449,80.59523805382652
159.31280119116198,46.641883160309746,959.0371070139252,13.286455812346414,124.8720896146776,31.43808286028827,88.85111434801443
141.60782476777362,49.87222964504277,976.188956322767,13.888906441026267,171.63774453222413,22.125548830877666,80.8919982587019
146.90787624148786,55.86364509629682,1043.7194590356364,15.408778063205954,426.02420790234646,37.647029126153164,83.23111018008504
153.31263431403565,52.71800077297216,1013.1280664500963,12.595700947847822,279.6090658842291,31.59307828468263,96.52642979486086
159.7554512712236,48.14692833956947,1009.6794955683772,14.208638576487472,257.37109687838995,30.446630411753073,88.8085178267756
145.2082576215471,53.85849355324172,1042.5448981083987,15.63490652250035,49.78985677001446,33.54470314925744,88.57041061699687
148.14341023336183,35.75728689684962,993.1314105800302,14.334279191234977,8.01407822756156,37.03096215843787,78.13982889184152
138.9366502599397,55.74382850186052,1019.5232424964445,14.813226282200104,481.8425943435246,32.61223993376521,71.47360600576093
138.0379337591933,41.301431106109504,994.8389123533752,13.941335775103258,188.49308364342082,32.84643928941486,71.82087734712738
158.12525822394198,48.18779529298434,1013.2681174699815,11.971059381638465,301.60653104975216,30.392070073393146,90.20835937865674
163.56240028570824,44.40165052686928,970.8620671194209,15.643186422678477,39.85753659364249,29.575422739899157,81.8429462815282
149.27989878419666,43.52659262139547,878.0591420861786,18.509866143294484,341.5571428615233,28.572613667985298,78.00160613939858
160.03532897892023,55.8041339368926,993.2860418906848,15.036803261566876,466.28335435298044,27.521664024856374,89.52302750148364
153.61636025047633,47.661493993440544,1071.137406804997,15.4505282344951,287.8326264987098,27.938957700901508,90.10760927557783
143.54880245394875,51.73251940865358,1046.3107701120796,16.38544551023372,63.057661187705285,25.94833210697105,84.44229737901865
153.61395605508415,49.76539710560408,1048.2698742295586,12.461339006906602,290.86076373673836,29.77238564794493,91.99716300137135
165.38036566465968,52.385204136115604,1061.8065360903108,18.40502931625921,383.1736065523262,24.945997268320838,68.2760758961248
149.64173960890048,50.38410945530128,1004.4328795480719,15.404657592845604,203.20826828700933,30.572749572431132,95.9933379453492
165.64643655814007,43.58503887905715,1009.8657853702798,18.263713798178216,439.9188739707339,29.891008175872976,70.60488076367845
123.80254895910255,54.9813340972357,969.1174052282825,13.533934008952022,324.3414766786822,30.440805895160064,40.0
158.21902504375223,47.531217084193436,984.1963571986475,18.636123845115648,449.62445914460125,28.433605289940022,87.12202849346029
150.87047068238172,42.21709050670125,1030.788557488557,16.550310988069565,311.7526556236686,39.23058111054151,81.67784177182182
147.00992649534132,47.85942419517044,1060.1942218584409,16.10608017170472,65.64398600241212,34.08034770054094,91.24401022962152
150.91760776535503,57.503798953171554,993.02768621595,15.468048908706296,154.84585555259457,26.26637249974583,95.45372699340115
130.12431085399106,54.251108710567465,977.4905367574294,14.5029427638511,100.89747412622846,30.698604262280696,48.181778224497116
147.80328112162488,48.2567393279607,1000.0263979428298,17.401063316947745,454.41324885843113,28.17598157118803,94.3747532431665
153.57112571511746,48.25371147840786,1030.0603374464558,15.280719739696094,380.20003364374134,26.956560819877758,91.76828962026346
164.77894044741515,48.391824743913084,927.8072591933229,11.065860592825695,338.19918445500304,25.979783786628197,66.78864988321561
144.81729781726352,60.383739917804206,885.1909523431381,12.765627076585995,150.48315981581084,31.29665007227776,75.34714270068714
141.91506397106812,51.90967726115777,972.4731575254208,14.628308495614505,92.02238602510675,27.955859294791278,86.02978167040614
144.98242956415464,52.15020823595535,938.964378704292,15.61999796633111,378.2255439944559,32.903478072075615,87.22430401595575
159.15402117702075,55.151417270159214,974.5929901176345,14.886823022200208,237.07897293953982,32.981346643591316,85.30523716297989
153.28751109659686,51.19394579513257,992.6109840591264,17.437941579587328,112.89477607531457,34.12174315563435,98.54612884148202
144.7023979623296,48.704789270896484,977.3375795488494,11.09779627192275,308.31098908263755,27.44283970177769,88.45964679381454
155.13267433113356,49.01825075457511,1072.6233767235371,15.28717587301032,20.166926069225987,31.42609683207603,90.12562223031797
150.9707754934804,49.64199370292968,1016.337238230116,11.364041549225691,163.08512706412677,31.8973626499269,91.94251249136721
159.68644990532889,49.813888817450795,1015.0237179805414,16.519424590968338,234.27849729556732,28.577465474688104,94.1334498666008
142.97946906122647,53.6381477181849,1031.11035720217,14.811082571115994,73.97916705470293,27.684684127821374,87.7893984685417
146.72337853402232,50.2597294290365,943.0583441109616,15.839219944048237,492.32723879541976,34.82856199732792,84.88197318465991
146.0789184686784,53.6632003860779,1051.9555893710135,13.272234078820468,104.54868229480712,30.68248762719616,87.2188593051825
135.36485051867882,49.596417099457085,996.211785673227,17.5589298633155,65.17656502163277,31.907903252135213,69.18737140524574
152.96120277064577,50.39317595158045,1033.5240308620607,17.083449328117702,101.7674369434482,27.53377196451622,95.81584261486942
152.61055272179888,40.00899657733946,946.4071383479923,16.167088606023775,384.5305665798621,26.34214660043342,87.02569212109853
150.05113456642462,54.581638373512405,922.3120616991968,14.740965506273119,212.75282963592142,28.29165067652367,87.71241925520283
147.65412866624854,51.73244237948996,1040.8944829012514,16.159714570590264,282.70796987626903,29.62793583783001,90.26167387695445
135.84629257949587,54.99005054929826,1018.8204763048758,13.586214864025303,10.504578493180372,26.807339979547955,72.13335216149608
145.79354677234642,35.518723109031555,954.8974222821245,16.711111318041425,17.215654286657276,29.970465574048852,83.3858905905662
146.5728548347323,60.44187352390364,956.5168459362653,18.29896178864784,222.9127749135081,24.934484435794502,80.5923690450277
141.9772273077838,49.30205185922413,1056.2717392207385,17.141221119958374,408.32762160081177,26.639857732590382,82.67747350060847
148.38714288333992,55.54091408368758,940.5294053566336,13.54079506038518,442.61943935378264,32.012733744830626,88.94490344797121
154.04050856814538,44.800470364372345,1082.1336476627982,15.722834634546206,43.35328379782011,31.81137156083368,92.23346118003604
168.8618590121053,53.063869525312846,954.9689632676066,12.413716912482705,269.1815510505114,28.824369703839402,65.01875999089742
151.7457781283184,44.732922184131716,1031.9195962804192,16.14478062235135,456.61484313963524,26.94670707276914,86.2057947088012
152.57550390722764,46.88115519652097,983.5690762125507,15.901206825725078,193.9863771989432,26.917789345421966,95.49242460592266
149.25554084233832,59.570156769333934,1030.1593715541171,11.260367320935671,414.7829157141843,28.88019526217606,89.71491904835564
130.8122878470096,49.04658799618327,972.7942998942904,12.676432312175272,66.8478271997181,31.933555474935876,50.26751698351703
149.73486124550783,51.087164365898616,991.8603546963853,14.433722206512465,467.69724483389933,32.784737074032975,93.12776838410429
150.60230209941025,54.35033865344377,1002.045958769786,14.398280505718347,375.71165876565135,28.510404793554095,94.83553340331822
174.63242112485287,52.47840943986302,949.8906272109264,12.58104612916239,470.66719639345087,26.53952272204565,40.0
148.07639035218878,50.75209452571788,1037.0412172710062,15.777957458704368,338.30861677625325,30.803530913599,96.85940332872417
153.01547342333612,51.824805012331126,974.3393216764207,15.502947217881024,181.7019659997135,27.529395088122453,94.92364473155959
149.65288230294757,62.01707792619138,988.570004232999,14.611461736042962,469.0905862623612,28.445242083416392,89.2983041346883
138.31321962380468,49.711906014832074,950.2825312695744,13.488416999683274,137.78338815458923,33.975828271311116,75.12348445918005
161.4282281451502,51.005495233574834,871.8833170602345,17.097414252833126,166.08626103086627,32.481346285697306,74.05580370078992
157.51933032686773,55.25327198003806,990.4486118699915,18.31081422617659,350.40420900087014,30.473922936754356,91.05126582407154
157.91031947043047,55.52762966478992,1120.630771080646,14.032877032306926,382.65814976269314,26.18424299666183,74.99056236671036
140.9061254520526,55.9351515278019,1039.2302143949012,13.775666165690359,464.70174192457694,30.634189702411977,78.16173307013636
164.027943109361,53.19365111014592,999.0369810132803,15.982415330823992,102.40120452810476,33.18797187236258,84.65367070571465
135.9814893720772,44.28497543634758,986.8554585395866,14.283941240506028,398.999017609612,28.873099002703395,63.94696361239935
155.8685709380027,58.16715766150548,1001.1232946406024,14.721205598673532,369.2730266984817,34.05334226996015,91.87429360585084
171.90455625809977,44.26827303490656,1027.3559557587605,16.47930630344934,31.897278126798934,33.87823586855462,52.90790524723346
140.09463674869312,51.51317732619517,940.9593592345577,11.181287824985414,193.61157060510348,34.99119849643042,77.48800061470749
144.33702270397228,46.22862074990321,1055.7160847334435,17.63660464970534,141.3827285300493,30.915729379594058,87.31987175520958
150.9965136508764,49.67930826703504,1035.7690657720623,15.145361048658682,152.2452121770152,31.762175099418037,97.98370745476578
144.96524345883802,51.6438120515174,1035.9092862853968,14.17701371087564,491.4734397773504,34.24256186499327,87.05486732687643
134.49336568933867,51.606786077251364,1021.9237869404864,14.821531691557102,321.38870673996394,31.342181811206927,61.94755696374961
150.68562974806028,52.109603771176424,1000.9808328846995,14.924858710041038,358.8380788967498,28.49629767662936,94.2276395983029
139.37696286273896,58.06855634529323,1033.643061798341,11.537597393110149,488.30881865750456,28.654371490416416,74.31878581326438
154.73592430635182,52.2676715075699,1029.5907066870689,17.989876454906472,188.60089122881934,30.71566486132122,94.90372520413365
140.80575765766196,48.779216823546754,982.2979644529488,15.082651264541237,400.92008422640293,26.128315734161344,83.76135669635767
165.4993440501754,54.820435841441785,971.319911355155,15.886004260894751,217.26548165224767,29.57022325390742,78.68285983023348
142.16746707663762,55.947352444623206,1005.0928147630993,16.903099541148087,434.7668359074899,33.28964135469076,80.99477432088929
146.77938483794324,43.861960924315035,1077.4510075747594,12.9576750848794,90.3287706556516,23.426238446504158,81.07721077632033
158.1351721736967,52.98700034924929,938.044646217305,15.946943798070457,473.8430885321398,34.60344630538354,85.36898345390435
137.69135683566046,53.50586371155449,926.623736712378,14.464717818202413,109.38585420543984,33.36712265610948,66.91522584344804
152.2745993460413,48.51218248320004,1008.2380420618258,16.693541550432986,163.11025349046577,28.62070615250857,100.0
163.07142754282427,56.878534066558096,1002.5443850928009,10.74554515929701,378.09611705339023,31.63017248361543,79.22472605358587
133.92516765438774,49.249722064837364,1008.6670832185204,14.801811399517462,196.87757078270334,30.00944318071898,67.57918041840048
151.84633858532305,50.62788226735771,1012.197659895425,13.794358688432077,304.1056883832233,33.68997110531605,91.98736469400299
152.59882794248423,49.134640878580655,988.8398872682598,15.86452590126831,222.28675053471426,32.94804942830982,98.91329642614657
157.8182287177731,50.077895237907335,1074.4931719301042,15.940088374736405,371.1849685448909,25.799787830450974,89.83329161416718
137.63049289121918,44.51862456552399,919.9548010761742,13.584748210355947,114.16562618430542,31.76178724039253,66.34969137192664
136.79543386915725,42.799745587028525,958.5751487609878,13.575652271647913,29.228993618438505,29.383116439070257,72.610595785832
155.21941565616896,57.97252531612486,994.8372619925476,14.77866926288534,149.9646987365331,30.2484977115543,94.99267728705385
152.96984673233186,45.76519325840836,917.8405594422916,13.206715545369583,237.15433243421512,27.815484297090553,85.20481024422398
152.50492850345876,45.04303825271846,991.2072797783965,16.683967390904254,84.01002609633929,35.2444112073625,94.95105668563893
153.46448209496975,39.23304943198143,1083.073508286401,14.261585599105107,177.39864482819434,33.12018545970773,84.77187822243675
143.1997527842151,46.80519126155249,1001.0443244147981,9.186023561356716,199.99150914678427,27.780686508081097,80.91948542284916
152.32253697161005,43.384551032962506,1011.5350452859342,14.250355886756388,28.695921844136773,25.996168179269304,97.28620020986364
152.93072473298682,58.21007580068185,936.991761741371,12.922912358312056,291.6536240921023,28.842982107066454,86.09728669689876
142.85648581973632,55.04908544671317,969.1819295980262,11.737448369078109,442.17171398564375,31.303507938273917,80.1601153763352
168.65774511144755,46.55924827411138,981.2401809838032,12.525146723554855,75.8714564765262,30.72061753183867,69.15157969184158
154.73832920911786,61.26217902672154,984.1142451621884,15.21881694366594,298.904006700757,33.75939847430473,89.37102881776741
138.08696502797352,54.90882743495797,1064.0821897501885,17.657281656496462,332.36960245542315,32.36975916654256,69.04162413518944
156.56553608633828,48.37584308245689,1027.8845530362562,15.62636894772996,209.66734020964418,32.90870707725872,95.39171992198979
140.2531832977268,37.50297142563213,944.4271021531484,13.78699322356852,350.548793682135,30.980566201831312,71.1702663404172
157.8708460374245,61.45471286295371,1012.3252389216002,15.911808390341406,205.365771745506,25.83210380936703,88.69555976435494
161.58595579007405,43.05213766618202,1024.9110874248393,14.081819379562017,252.31864398871744,29.412904406559296,84.05941853399543
141.79317681648288,41.77300626521554,1057.0074519260634,13.61079926167371,3.67652227721349,33.180269219726,81.84636414976937
159.6337612924432,55.1128521600482,1079.0270343284187,12.691274663534031,345.8600570673444,29.84543121442606,81.66318619020507
154.12780926936497,62.19876203169636,949.2452904086066,11.496342386496561,330.6713394723622,31.50927110587124,88.81859939730126
158.2206015999449,56.921364092552594,959.4571244394831,14.22015258688111,19.20043866317228,29.043755054261602,90.70339041488181
168.9679298265395,52.8195456002618,937.1211070542691,15.316106979840264,184.12505369756656,26.910564454374466,68.48454165085363
147.54611883997129,52.97377170832643,988.2990070446509,14.80675265997022,489.5159203958337,29.629967807861668,92.83804768827639
142.46263835642512,54.267077793901535,1023.3179187223167,14.168066144105282,210.3682812843084,30.92714232909796,84.74737141891801
141.10485570374476,53.79464294893383,1049.3667258294552,13.108507878606439,250.97270256592086,28.03293684161567,84.42595743600774
141.84189715034563,51.40595711984688,996.2024488178739,16.216492383369935,454.96507907985927,29.292866265429993,85.014810625821
149.22898290585897,50.52100551975938,984.0076238372578,12.365736160106831,358.6309379328782,27.18161027404205,94.89865610252156
153.41151974816643,49.68703436050239,1007.587899612437,16.55205582768695,291.0350655621118,33.35773475269229,97.58513849706902
152.76690799330018,46.230177055666616,958.2428549184989,12.99556596214655,398.90234067053626,29.1166327272359,92.86526826691377
158.27183249036023,48.59662461566613,1104.4769360847386,13.49512952529393,432.1831332279866,34.35826663537855,77.00348202819124
150.13001891877906,41.535215929023074,919.6169486440971,12.066429618768646,228.44403586863342,34.58624355162273,84.55223162363541
164.53534077157317,49.50830186602625,1009.2370289447862,13.997195706228727,237.5541824659177,29.75686210583477,81.50887660055257
147.35343166762044,45.057044464245415,1101.180310961482,16.95062491695596,193.0254678259179,26.97465380235795,83.60275040606179
177.2016916658962,44.48205341392114,1000.3399922279999,16.03125617688791,483.3530700092303,23.742306366799987,40.0
156.25667347765005,50.89947075576739,990.4980482499253,16.95684422405607,348.5831271451752,25.583888780919626,92.7893611661539
141.42842443583717,56.960011431723,982.1277288594787,16.04428509186787,41.61153310403615,25.878495525304018,83.11860095464196
139.29107501938887,54.59158303001156,990.9804159118796,12.79266034293926,431.47981165650924,34.13540888238451,79.42918707653871
154.82472415243186,42.14749698188412,1068.6424237338265,14.338421551344885,240.27997041813404,30.34747376168084,89.3157345072713
147.7653721467415,45.05185931714831,889.4069044335247,13.439601741765074,34.37695321124373,31.168813572275962,83.71930592636743
157.14000494092093,54.70385593994108,1076.6716850648163,17.66114980807808,274.8586275816555,23.33873697319462,83.16400772830929
154.73237624573545,45.08756303230845,928.8021423774927,12.606422707147377,208.58213948785104,26.406100712348216,85.91627476931069
149.27171087343126,48.87683425001488,986.6673835382793,16.78739537877822,438.8747024313124,32.66123932933886,96.36308397429927
141.53206281931594,52.75026049512276,978.5377789850669,16.78590774021754,101.99730180469369,30.860322337147757,90.67929067228556
134.85152775314134,45.15827772568183,1029.427663488536,18.659240403432175,413.2323047460915,29.55838416394321,61.97671007791188
145.53485047932978,50.5268775307298,920.0937824058126,14.180626814741006,278.84434559272637,31.694527075800366,89.39493531059539
158.56398794323474,43.32987252540898,1023.1086333040971,16.424644319160326,27.305151606734523,34.907393418407445,87.99033330416142
152.14093744130204,46.99316178024393,1101.2154811643427,19.563303673077684,485.92265066274234,29.33687260938885,78.2885268952295
137.54261221288013,51.598909670712686,931.8412997703595,13.764716646132607,256.30762205159994,30.20810940797421,71.6441081121108
151.73180925851182,42.03503133234165,1009.4853083805198,11.929919504935281,145.43842711579126,30.577790756193917,93.38133787748785
153.85317379728838,52.202373689801995,966.9008911101696,11.239979932184472,234.70342099462903,37.176328905821975,87.37621114294589
141.16142563798866,49.901811005366596,1021.2943603096518,16.425424057722662,428.9288917587445,23.701931206742923,80.15209350734382
151.5372510594553,52.76244977208574,1000.9573888707876,11.233699583882832,152.45156219253175,32.049669044366425,95.65350354658555
150.58208718446,51.119570670323306,967.9256545477845,14.255361894124155,96.33819824335016,29.65559325372281,95.6867195158564
138.57029702169376,56.82070214986922,1024.3936142435537,15.874626374077922,64.53562346544072,31.70031517855254,79.62535907047024
153.57787360348283,50.62612251323954,1090.2174054893371,15.370351073659828,148.92969919510563,28.02788233801583,91.42626471942921
155.60784526368235,47.852972294373735,990.4548104136351,15.850889728368344,390.02404352002173,29.853104907424648,94.40778315928361
160.83051243175277,50.61148751516142,1035.987897107409,15.444579711601708,235.81318259763086,32.13423173839649,90.35166882874435
160.53802052034902,52.716490145181936,935.3363521064418,17.557731626626786,113.74080184676998,39.33873060313152,74.779713531565
136.2233063204291,50.244300351628524,952.1781811590996,13.095367238522407,83.09249980487459,32.424108568206215,71.5859336188705
140.62174960084877,50.20295845601941,1023.6203138940189,13.646009723082937,166.36473825518954,27.455803205908474,81.44569833377876
155.1503526720866,46.490041560966226,1074.2058014267982,13.454681109458352,469.96218644285443,28.72872095393189,84.9170388657788
155.13785950912208,46.68549541224526,1017.780667439283,16.66038362372522,171.5133562950122,28.63975767484844,94.05508823930096
155.15047686306048,42.98697364100153,984.3470984738423,16.800797176790127,494.0620379773177,24.613070482109954,85.17679085146403
188.52731490654722,58.7478837159347,999.9645702711678,15.902450638637017,242.61522788267808,29.00972942489569,40.0
155.70890510693167,43.780683823043574,937.4796133015142,17.366987333779857,89.58195914507544,32.19848724546524,89.18169659733086
161.355656401806,46.53547401102046,1030.2257663177684,12.643918265247239,445.5700458967547,26.177303642769616,83.98405630589451
159.540017634932,46.40796367215401,1044.1166531161705,18.334448223102275,230.17768656741345,33.14544795315178,85.15700622631186
156.513912513058,54.474621884722204,977.3954833583459,18.046477243424516,354.8356717522622,31.463324463253013,88.05790064927555
146.84730755359655,48.52525160853986,976.4978926120249,16.471243994491495,491.85579160457587,27.797300034086888,92.92988530824579
157.58969220493267,56.23871036336867,1013.2939114826024,18.56359781754212,25.087675159987,29.575411087986456,90.84367123505227
142.2717478546243,46.63254687878066,978.1640131979702,11.686753584644453,48.347279893783565,34.7949654229231,84.00996500605527
147.63181393259993,51.39497081111901,996.6933692687089,13.951103727474695,360.2283707313781,32.200643440517595,94.6596306174171
145.14636452170896,45.823264733701215,1104.9860894583258,13.529393078636096,140.912501647736,30.026350964694444,81.49824913201387
150.81874139386323,60.72574563886694,987.6487149627002,16.442958647514686,92.15069847504952,29.286950049117046,95.77798431223275
173.1465856667351,44.062007904852436,982.0829923989389,12.899718520795709,19.680939909864748,30.22982721135498,52.42806396155164
131.32734807408252,51.54910355113514,967.622909718242,16.51499029867497,10.923355993100902,28.46470932617309,53.6741909387244
156.86260190374514,53.168884404660496,1037.2095985749968,17.741072287993426,387.24280155989544,23.685751482842957,91.01078050955931
133.87284128810347,52.06899548725749,990.9387913390949,16.390405800167997,67.216713684775,36.12653373160419,62.577781208938234
145.28068134210565,49.07356170561146,967.5313480839287,15.567502047323002,233.86030798557545,30.465974997598206,91.52589557733536
160.88950596967365,49.35089650133287,1066.0652016136505,13.024253318198502,302.9484075897415,31.194441795367613,85.57206303962727
150.64280019095463,50.21905735989555,1070.9801502256819,13.306298067749271,214.17590028442314,29.826276750369274,92.5275252366234
139.22255222070694,49.264989991857554,969.9788217130647,17.499237810593332,13.553326168116552,27.794649597826236,81.54922685037103
142.84696290740033,54.81939558397455,906.6730024319692,16.558698007810666,391.7507512939544,29.44222655715369,82.73271505873878
156.79597748934677,61.05261500795676,1050.3756844918462,14.921960961244912,5.256612270826744,25.201815713417066,87.20311273690251
142.69633368282862,47.21254107496083,965.7685087119999,14.164180908468218,380.944947188742,36.831259494159916,80.2038414562987
152.16458589581976,43.15098510210461,1039.5312799581384,10.948384253777245,446.65224689406136,26.29646400473281,86.46611594704413
150.45571839903815,49.55858975824373,901.4948091144082,12.858295162631123,216.41996052858613,26.904101148458462,88.05735700193095
143.48399652394184,62.898546688271594,1044.6298669149655,18.822838174279447,267.77123654889914,28.6792223868408,74.88912867652238
171.43944089325325,45.98162716015135,939.441403535961,12.439088857995067,238.49169630882687,33.86422717455713,48.163359784941626
156.3391902231801,58.195584027220335,1036.5382059533263,15.378959642442162,194.6043093117194,30.04352699778796,91.04409567534759
129.74857413342392,58.388504070382204,1000.7136533918217,17.014887946390395,443.7122676851801,26.291592611908612,40.0
151.86454314769426,47.23205879146003,952.3030290301677,12.490154663995416,446.96675533499524,33.76301508227202,89.01807183539395
143.3821353523161,52.84491539592638,979.648184353661,15.369420949562167,167.90818232076725,32.19300188035645,90.8065563271423
158.52433334796223,58.14198311564269,1034.315922847835,16.87583107502131,307.534877007349,31.615304871649357,86.19381280994342
142.074792615673,48.10436129506257,1005.2947226557617,15.0249986438145,463.45378107293203,32.14720272351252,81.7523916700156
148.852635585331,48.98209819948819,1029.2206490236242,20.736806111333536,481.0292494706758,37.18308570174735,81.53848794799269
155.04987278980457,47.09159543025678,1098.8220292257743,11.662801482243609,254.47952021102378,36.55528468510833,81.19599006971715
158.65755194170123,44.92621634653567,921.7879194144474,17.11745705976776,226.41240264216339,27.939853970990114,80.63081232184807
137.99703592944223,46.75361227466996,1080.8606287484313,14.654396525207071,139.3471579642629,34.871654978433455,70.80147064830551
146.6549876415905,43.880298666188715,1005.2177968761606,16.54384030967335,479.435936595205,31.1495045692767,90.81277991616174
145.25054688839043,50.17041734129613,955.0607975838436,15.882614303398492,71.40715223643367,31.49728744841325,94.2046560961556
