temperature_c,pressure_psi,speed_rpm
163.82158991037528,49.55818520397332,1025.4134319837294
148.85460154747383,56.00206953972213,1010.3633664699472
170.9238727568546,52.43250821913101,1083.7246216673768
157.51387123371788,59.27046283167094,957.4296782869844
156.0789650971654,46.061081240458805,991.2218027250392
151.32969674146875,44.636284871300965,990.265135194166
147.6586304305082,51.96742692710875,1010.6646853686468
140.21627222384967,48.25341601940901,1084.2507139354254
147.79030400466775,52.942892022103045,1044.364541863337
152.61055272179888,40.00899657733946,946.4071383479924
166.32411303931636,49.443869693256495,911.0706207996742
147.1134136107986,51.959020027012734,1007.1694233671126
156.5854427267283,44.54516784892401,1026.7408668172957
150.2831837613046,55.38003569299299,982.0185163773768
141.60278157819224,53.38962935669635,951.8120536894696
165.29550319460614,45.76821672504563,1023.1592397633792
144.0060735455598,47.56044295927149,952.142454255248
149.92027358683382,47.24070927053776,999.3081126952882
161.4282281451502,51.005495233574834,871.8833170602345
153.686733088729,53.48477202255368,997.724387734938
137.39116045664954,51.654401161072286,993.6225439811232
155.7059866859316,45.2028038163826,984.32351569138
155.42560043585965,47.32382394219716,1046.878506881328
141.16142563798866,49.9018110053666,1021.2943603096518
163.5563785880495,46.004039966748735,940.516667045482
153.57112571511746,48.25371147840786,1030.0603374464558
156.10585745283822,53.80027981844801,947.8977793878448
141.5015563053521,48.16486080458339,989.8509681302172
156.81500697372624,46.01987071598256,910.7066754032944
158.52433334796223,58.14198311564269,1034.315922847835
147.91877749642725,51.94289302265482,1086.944983189879
161.355656401806,46.53547401102046,1030.2257663177684
151.50301761461878,50.95249839889533,1044.2615741494496
141.72769056447677,50.91679959889578,1020.4326405740336
139.40786478111048,50.10635788368031,965.472947384187
139.22255222070694,49.264989991857554,969.9788217130648
147.5876394214367,41.1348376589656,1060.2997258273408
134.74474829075265,51.88550196951093,1004.260472481695
149.60444846143346,48.40473032166691,1028.65639066206
169.0941664047013,47.244071418357336,1048.409233026643
148.8767195030917,47.09738275097639,1043.4578032194636
148.91239851543142,50.59790184207077,923.8820406891056
144.69498852389472,44.02058468982408,1034.1664496405535
144.9794577564739,42.48514835802423,1073.6335337875491
160.5842448684959,48.89373188207114,1056.217667993525
157.6743472915291,53.17585900840984,959.1455684465903
142.85648581973632,55.04908544671317,969.1819295980262
138.70293145342382,58.86125798334872,937.0747544662332
153.84065448939307,53.31440634333706,1087.479195210271
133.93553679742428,58.63481925616703,1099.625767658406
147.51035851520928,48.17523635228557,988.5304627965986
149.25566570899954,47.8534888774137,996.9117900069936
152.43339449322693,49.743031382057566,918.476337814243
159.7511973341775,50.74333728601056,1044.519158175989
152.35614558108566,41.92434092047245,1073.2088619376218
154.40014450053332,63.22171673508517,1043.8023396264898
139.91913689082597,52.5796960885205,1032.5568120911828
160.37539944257898,38.185337822290805,1042.4215441102642
156.38592458777373,50.70443123455602,1023.6816038405728
145.847120860992,55.743186747143575,1019.4579597833964
167.54794181984366,59.49940967447608,1001.1951521642478
144.86133082663306,56.19141535716818,960.81171672068
155.04046515517845,63.00841557090197,964.2120005444624
142.84696290740033,54.81939558397455,906.6730024319692
158.5765962320202,52.70731364102394,1034.1784661600238
144.60240319690638,51.8364365670067,962.8757883730808
159.540017634932,46.40796367215401,1044.1166531161705
130.12431085399106,54.251108710567465,977.4905367574294
155.21941565616896,57.97252531612486,994.8372619925476
157.4729360512326,49.12520121652296,980.8014364023824
150.55724912288696,50.33927755263701,977.847798943576
147.52481364448496,49.81481601475794,987.925127706461
144.07606075761132,53.48193723728357,1147.4547212654363
152.44966571108722,52.18469084873175,1024.60094239964
135.77746290402325,54.66295415936545,1042.97939434899
149.03286888129608,49.39809418023201,1076.6183862339058
154.73592430635182,52.2676715075699,1029.5907066870689
135.9153870363644,55.54849920978111,1051.185477305349
160.9877685198719,54.08883149600143,1089.7605677956162
136.51814577894288,53.69405240443752,947.05462064717
160.94191518470947,54.263868375611096,976.0253516300378
154.96714153011231,56.99677718293001,966.2410862512808
156.81952971294965,44.67443168462314,1041.9470250234806
137.19570647503718,53.362868506013655,1007.2443916548444
147.96954613957007,51.50895949909733,971.7612997914528
136.20680771985474,48.45982857907129,895.6486490698966
149.33920201352683,51.61583857092391,1027.7756323171125
153.11250154543535,52.09766221953514,1072.6630331660515
145.49934528520757,54.98023842902908,1083.672604514927
149.22898290585897,50.52100551975938,984.0076238372578
171.90455625809977,44.26827303490656,1027.3559557587605
161.79440120721287,48.17339224343946,995.828101510482
170.60747924881986,52.69148039524816,1052.3658853310724
161.67782061659807,45.6100870662172,1093.5482587685892
162.78451862607298,51.84821096099047,1016.4754367786504
150.9707754934804,49.64199370292968,1016.337238230116
144.35921369263272,50.48991576735448,980.3764446969564
141.42842443583717,56.960011431723,982.1277288594788
140.18491348952048,56.06548849989592,945.63770305686
156.48709887589644,48.14994485058936,1196.3118853218164
143.54880245394875,51.73251940865358,1046.3107701120796
145.06999065341168,62.46499758716395,1048.9429025390898
150.68562974806028,52.10960377117642,1000.9808328846996
141.7100498907793,46.65954773178476,1052.597380886146
156.45375949585147,44.775954029894834,923.444624872214
161.58110873500067,45.30332303090623,945.4149561930344
152.59882794248423,49.134640878580655,988.8398872682598
159.71570950954356,45.80395166330497,997.8261525093068
153.38496407494415,51.00284598615472,1018.6052736303432
165.4993440501754,54.820435841441785,971.319911355155
149.37320902726827,51.54416506299482,954.190404225938
159.6337612924432,55.1128521600482,1079.0270343284187
143.99361310081196,53.06758986365208,1010.4829707637311
159.7255444962673,50.97303727618621,922.5690850568128
137.54261221288013,51.598909670712686,931.8412997703596
159.5042383818605,50.16002074532884,1044.5099205562394
143.62612872693484,44.0318158412176,944.756860346874
142.46263835642512,54.267077793901535,1023.3179187223168
156.0600995134564,48.79371172690729,1052.2544237042378
152.2745993460413,48.51218248320004,1008.2380420618258
153.41151974816643,49.68703436050239,1007.587899612437
165.79212815507393,54.47596610013866,1000.0602737681112
142.74256186846534,51.191844913673926,985.16962704651
180.7888080845524,45.5625391109895,933.0697100138376
165.64643655814007,43.58503887905715,1009.8657853702798
146.92221765047,58.66257499742546,973.2332456491888
151.96554776511576,54.48419657932766,983.9378616941044
143.3821353523161,52.84491539592638,979.648184353661
157.8182287177731,50.077895237907335,1074.4931719301042
152.71578837195372,49.1993360221668,979.3501088928284
171.43944089325325,45.98162716015135,939.441403535961
173.1465856667351,44.06200790485244,982.0829923989388
142.99879185060826,51.19623432055575,996.7905911445752
159.26177547531643,53.89180538083319,1028.5306498609766
139.37696286273896,58.06855634529323,1033.643061798341
152.08382807947552,54.00204762613841,1075.8197027626786
156.21809962217196,46.28764707150976,975.4423126428948
157.14000494092093,54.70385593994108,1076.6716850648163
151.7136828118997,47.7055786856553,979.5358780943448
153.26133022242118,44.99834337697213,1054.0883363836415
152.57550390722764,46.88115519652097,983.5690762125508
158.30335816544246,45.8620488967564,959.9980717801176
141.60782476777362,49.87222964504277,976.188956322767
156.22849932347498,46.21602455715269,1067.0230525895174
129.32557899960125,50.90510779351853,935.386865244719
151.84836123694873,54.76437273601469,962.0858965556204
156.4084286126701,45.59062674386141,937.9119712259188
144.55617275474816,58.637715850503554,849.0243922089587
157.57507710047304,51.9733576491149,1001.89689177238
144.2310813047685,35.63868893359175,1002.7467055499924
133.3847993773104,41.157803172185744,953.680943500923
154.81009231736712,47.86821201897229,1022.864020230762
155.93101257968385,50.63189789773206,1016.6929983284268
144.41078152728412,37.34856238626836,994.188547843902
154.12931454275625,48.05911590729386,1000.3531579314088
146.14917719583684,51.97901766718704,956.643489214455
141.36009230320184,54.77652604285255,1062.2339790368394
155.0091718762438,57.567248716210656,1004.2946503146666
160.7363174985977,40.10350094812106,964.0583806195634
136.64655641289897,49.584472136856526,967.5117386575866
147.4743184860684,50.84680412018039,1034.0108052725225
158.89630795623438,46.4042334037879,1018.436657365876
152.11017467202618,55.53540334643486,959.0785667029
144.75479733720226,45.48149069634936,983.5276106826454
139.95859233247933,54.76568316956622,1078.1444384254098
150.99332305429226,44.87906587835398,988.5100184712404
140.60120213672644,52.93182009377546,988.279609984184
140.91975924478788,48.3982634590284,1031.7709015104613
161.0330188201652,49.5473335884792,894.9986746174188
152.03463635867223,48.00181907192699,961.6671706108326
131.29208078974145,42.18727071556729,1042.9225558328333
157.17542255795962,47.08461280715531,991.2822871048584
150.12592400781796,45.33366020463402,914.6321021203528
144.81729781726352,60.383739917804206,885.1909523431381
148.14341023336183,35.75728689684962,993.1314105800302
137.10039100258945,60.31262459621573,948.373804823623
161.6316375215496,44.53843617663711,966.2145960419194
130.47912200477498,43.34383523221111,1023.1030446625948
155.19346514241172,49.92345075413503,948.5314245908964
149.8098379209731,47.1174479963664,1060.59719926932
148.92969640045442,53.76670810552266,970.997337931498
150.6980208499002,50.96024558245016,1033.3156250454606
152.41962271566035,60.37630436312632,961.5428825106352
139.29107501938887,54.59158303001156,990.9804159118796
150.9767609854883,47.78358874404245,944.173778002567
144.6913122707968,58.07791411774116,893.9649923682467
151.29221181975228,65.96553783922431,1033.417024435904
133.87284128810347,52.06899548725749,990.9387913390948
153.26927373764164,51.46778966083315,985.0161675996608
151.28104414910788,52.96778361140431,904.3872512290112
138.9347409125833,48.23416853594656,1051.5290292812028
142.03104744529523,52.34387128037512,1021.6479912680348
156.32781866106285,44.92089090510802,997.3439673491227
145.7311893005258,55.14980408790581,1015.5654336721442
150.13001891877906,41.535215929023074,919.6169486440972
151.06430227691897,49.88565968850559,931.6431096769876
146.2855913400421,45.387949077507486,973.057907190363
152.48220586300337,53.46552803631572,968.7161356251894
142.6906996005808,53.8983026613467,970.76911346714
168.31458765854353,50.68267665541369,967.4988032796552
141.79317681648288,41.77300626521554,1057.0074519260634
167.65454240281096,51.168929558953735,990.5439804611484
139.87895624739832,48.326123339467294,1084.997868728819
168.46707325736034,51.400805794098034,975.0134911924184
160.91506851922463,52.7336678410069,1031.2815466823
142.32652437111952,48.95338161424067,1072.4249614946464
134.65885829264377,52.27943886040804,943.8727596877792
123.80254895910257,54.9813340972357,969.1174052282825
174.63242112485287,52.47840943986302,949.8906272109264
145.5570673992389,50.10396853837704,1060.003947821343
163.29152530132433,51.427770374288286,969.570513838015
141.01585328651643,52.29986071469558,907.6906068880952
148.38714288333992,55.54091408368758,940.5294053566336
148.07639035218878,50.75209452571788,1037.0412172710062
151.1567463429286,51.34296139431628,1017.0294608200248
131.9511789933548,55.443743098520926,1024.1343943604606
139.64757677580627,51.90579192441389,1011.9702250267688
155.14438834058748,48.74583491772477,942.5868355623692
142.97946906122647,53.6381477181849,1031.11035720217
144.44800473306802,43.85225202773792,1043.457729624845
155.13267433113356,49.01825075457511,1072.6233767235371
141.74502803207488,46.9329866822953,1025.0332860690603
147.79035826170335,46.79259202388524,943.4898137663038
139.7348470058894,53.73955128058767,1037.2502656438642
128.01194043379917,49.47025822847933,1047.7650279118875
168.76795812558066,45.23335695870644,990.7737321172076
153.33662105286948,54.519674205430974,1002.9011367404198
149.44415329089546,42.18404595651671,943.1157164787592
146.0789184686784,53.6632003860779,1051.9555893710135
145.34270246429742,50.987998023462,961.8637610716892
132.86865470909123,43.26436855235152,953.9070093437344
137.88983800237543,49.261987068506656,954.0656744256952
146.98896304410712,49.80745765249647,1007.617743601686
148.8435171761176,55.39340416715648,973.7955801032704
156.2834550926428,52.999643649981024,1042.4551055371571
168.9679298265395,52.8195456002618,937.1211070542691
148.0966132191639,56.04183115296571,986.0119915752084
144.8238870096383,47.189159867108486,953.1746812605202
140.21236284217693,60.2874773485585,1010.5641846139736
154.9331790088089,49.31275742686154,1009.7512492014064
135.84629257949587,54.99005054929826,1018.8204763048758
140.35076539419896,60.28103564970161,1028.6028720857073
147.35343166762044,45.057044464245415,1101.180310961482
136.95530499495146,51.99843975876321,974.8512614724328
165.51151975522524,50.28506562448542,1027.5738137619762
148.23052772505952,44.47147665757032,968.1346126485604
145.1056055748178,43.82825564060039,969.6567411071412
157.21672064043236,52.01865045168304,1033.9571387719095
164.53534077157315,49.50830186602625,1009.2370289447862
145.30824347895296,50.92340152932454,927.5177390150736
152.1915032766394,61.15650073096316,1017.9226809104812
137.2325142417969,53.35670038225233,953.6650845576344
156.42722759867544,49.72552999691857,958.7742919236164
137.77872191108054,44.10480104420099,1016.752901454206
144.7424497831924,46.971425384983306,997.5673824214774
153.42725346377705,39.32162893010652,1046.6095782130192
136.48315394383667,53.38937659765454,1078.650986260743
142.9233053438122,52.095095046830224,978.9619103159472
160.0629280921444,44.15041582144856,937.7141311776808
148.5294261849786,48.31457014440981,1028.7602508053285
144.37712470759027,50.98955391731324,990.3086930613598
139.93982618500297,50.3223720740506,999.7201990585476
141.41642219818786,58.06139128994323,943.4692332531235
156.86260190374514,53.168884404660496,1037.2095985749968
177.2016916658962,44.48205341392114,1000.339992228
149.5228864385802,54.311967361913794,1014.4361831412511
150.67528204687923,49.87822703869509,1068.0329297919325
149.8148686400761,47.26877775873759,981.5361430376898
147.45022782579144,45.00348883852545,1042.4087106333334
134.84255885002767,54.05404136579891,1024.193832559402
141.77779604433567,50.80286990524933,1034.9414210101268
129.607678222399,54.07868606269648,949.0167830653942
148.4432276460792,48.98163124911517,906.0037807430476
142.3220243489587,51.43562082600912,986.3003459085348
160.53802052034902,52.716490145181936,935.3363521064418
133.0753537028518,52.42366408647237,1014.828777257038
146.72337853402232,50.2597294290365,943.0583441109616
153.94452142378296,57.46344284479761,1016.3910586421542
153.61636025047633,47.661493993440544,1071.137406804997
168.82024496475034,54.596144672876015,1004.191331396468
171.33033374656267,46.070052697460255,976.7797868845306
151.66452208213056,50.799281959987,1010.8387781881314
165.02357052096028,49.16439143106794,1011.2653961020472
152.32253697161005,43.384551032962506,1011.5350452859342
158.21902504375225,47.53121708419344,984.1963571986475
151.9584525509768,48.88267008814074,1061.5437256577368
153.66598246096848,47.35691659125121,1014.7112064506748
141.53206281931594,52.75026049512276,978.5377789850668
135.64137848820562,53.045690604535885,975.6385717943224
129.74857413342392,58.38850407038221,1000.7136533918216
139.18451996385605,41.19595594009612,997.729439103388
138.31321962380468,49.71190601483208,950.2825312695744
149.00824136220618,48.28403862251295,990.4748447001094
147.6105195313359,46.41588839698598,1027.4441917658685
164.533844771177,52.209703247847045,1085.2052758127743
145.22342553234884,35.39324758252697,977.1349172456604
140.09463674869312,51.51317732619517,940.9593592345576
149.65288230294755,62.01707792619138,988.570004232999
163.66874267444524,50.07344097364599,930.9477698423112
156.15935606944265,43.27010159876626,993.2751607799132
146.90787624148786,55.86364509629682,1043.7194590356364
167.9587767309552,41.257340133809095,1034.0679755221474
152.49383683710755,53.19025550720379,963.4521862142263
142.26990216144534,45.575986429865495,1061.790581000347
145.59955513303015,46.322350287051165,974.7910084496164
145.39361229040213,53.261614392067095,1000.01035324591
147.86552848288153,48.87617299053658,980.3993680040436
153.85317379728838,52.202373689802,966.9008911101696
155.72582781356158,46.27548677596776,992.2370475587626
149.6531511261322,46.93781312679781,987.830801031249
152.56029734313876,44.73158790426823,983.2431109414274
139.7561235866571,45.39663203460317,946.4473160175476
149.1087996048721,43.51584026022077,1034.4853902622597
142.22183312409123,48.3883976539433,901.8687154163712
149.7909840603585,52.68254921785202,1099.7833744891982
152.4368721149191,50.01523010076707,1021.0486472194694
143.2360769794073,49.01330789846337,1017.625248417844
152.96984673233186,45.76519325840836,917.8405594422916
155.8685709380027,58.16715766150548,1001.1232946406024
158.33922154548904,48.453954614750685,961.5001966901272
153.24083969394795,46.87218649245235,1041.2549132333818
148.40061470036574,53.79577580151324,931.7022144399732
153.7721187506452,48.56997889059944,1010.7356591585263
133.92516765438774,49.24972206483736,1008.6670832185204
147.24948302848355,55.98315743322826,1053.6489023883005
162.3781631197346,46.71552860514302,1003.4672168518124
144.88784323568814,55.40024032857324,956.9456044913214
150.96995964992718,50.283249624485535,1021.9750615310112
135.87696298664707,52.12082973200958,938.0370802573264
141.05392697780496,54.475191570380574,972.5229862702232
154.29618219132587,40.62413765177128,1029.7514732917782
162.5575612557352,42.094046489839336,1045.769513778008
148.57620514978706,57.50666825977744,1041.4866208939586
146.15444455770174,47.33649580169045,1045.9227221971207
142.09525544554688,50.56635205268882,1035.2253269912362
136.7181395110157,51.12225909279986,998.7212843904002
158.27183249036025,48.59662461566613,1104.4769360847386
146.6549876415905,43.88029866618872,1005.2177968761606
145.79813182904144,49.50705933857869,1047.5724638529043
165.0399298858269,47.47612539385892,938.3738342615744
140.50601111168058,52.5560129976249,996.3026217195804
144.4777695571903,51.44346814639928,1058.9862604180355
152.93072473298682,58.21007580068185,936.991761741371
155.88317206484575,52.53995663456272,987.4230556977752
158.6960592010566,46.77017910437732,968.2318805587186
146.48486515958692,47.35473661326853,988.2689715021291
150.26091050210837,55.80939151304095,1027.9069757259251
153.14247332595275,47.5805708297284,899.8068817796623
144.33702270397228,46.22862074990321,1055.7160847334435
141.8177931676653,49.647506109704544,1022.8886433075944
145.15765927133748,43.95179490654397,1018.1815941312484
149.75874912889998,56.5879876780398,1044.5123750418254
149.10264305712772,52.77802233001725,1061.1541533547663
145.53485047932978,50.5268775307298,920.0937824058126
153.01547342333612,51.824805012331126,974.3393216764208
151.09394794604893,51.49376454182843,963.2913100610753
142.26210800896428,50.61335157997398,969.7627667730892
156.25667347765005,50.89947075576739,990.4980482499252
144.3981895980303,54.96021174768261,950.0969686342794
157.0030987940899,56.57457226792024,1031.1355611950137
144.5508091319105,39.13665226992982,1024.9932061870186
157.43264094022717,53.07683742006527,1074.08317012313
157.12998430172388,55.93839694230782,1015.8077978591388
157.60414656144297,52.03526143562267,1009.9905216859356
140.22444755201448,53.154058422773886,889.0349813626233
149.96397460909432,54.76562522688043,917.2556281885852
142.8015579160529,54.41829968743336,1056.0515333662236
171.6325472330546,50.714715473818536,1062.8574608431286
154.73832920911786,61.26217902672154,984.1142451621884
144.44522880839745,58.87655446304756,1041.6666955890153
141.84189715034563,51.40595711984688,996.202448817874
139.87168879665575,46.74290998192776,986.7742579344696
149.49761890550863,49.03170270360141,1027.3632398688983
153.43618289568462,57.38270174862948,983.605264174354
143.18948342525118,35.2980568266786,996.5682976957264
137.19695601329104,51.54025269752052,1049.8285255289725
157.55391225825755,49.39126245808358,1016.393976207968
137.48460575809557,45.47133849568691,1023.333549098304
148.72082408519233,53.61190678913886,969.7069589620552
137.62184501173152,54.78351158397293,950.941723443016
146.36387787786146,53.5472590856952,970.3822022173972
152.23787951638897,48.95389063127736,966.6110221765556
160.88950596967365,49.35089650133287,1066.0652016136503
138.49006422577696,50.190017390841,1090.0255590755428
149.1784882160743,47.02169352978254,952.5541739587582
136.19898541785108,58.03672788009996,1041.3023585720753
153.52055396514297,56.30960750356996,1038.8703676382256
156.90143991711113,55.98285750832245,968.5368303153606
156.79597748934677,61.05261500795676,1050.3756844918462
130.40329876120225,42.6781255989509,974.551818714625
164.40117215449473,50.44790340627625,987.0572799815084
171.53182457511556,57.35585163746804,1055.869940795123
144.2418175935532,52.2230133411007,989.534309021032
168.00940432910815,49.24363358173244,971.482431679316
143.76859473575234,46.76886345078098,972.586560253746
134.43370826476095,52.04909328464257,1012.4654297820864
156.74819492166603,40.5907547725118,924.1678725289604
151.73180925851182,42.03503133234165,1009.4853083805198
164.20504247989854,55.00291159021489,1060.8979576152778
143.87211309515612,56.52170121439076,1020.4303653850884
155.62969236690572,49.98312771294524,969.3881632746125
135.69224897881952,55.66885048433532,1013.5028679195711
136.55549488965724,53.541072116282784,914.806420658664
161.43754043206928,45.948737814928094,1087.9310242097567
149.59842049355655,49.0254585982366,908.9698349725742
161.58595579007405,43.05213766618202,1024.9110874248393
156.45484181141074,44.03037496800472,977.4993571002092
143.1997527842151,46.80519126155249,1001.044324414798
144.83955271782625,49.69669593092689,1134.6516831990248
143.18015752002202,53.54151923600532,989.3895515049423
176.3238206483739,56.86829272581479,977.4170261920189
149.73486124550783,51.087164365898616,991.8603546963852
150.64280019095463,50.21905735989555,1070.980150225682
157.1095996820349,51.41643935773071,1037.839433999349
141.9772273077838,49.30205185922413,1056.2717392207385
167.55340842443204,55.36253668654901,1058.4794996213886
150.6751848141011,52.53917878144812,933.6763935844458
140.76766753889095,36.48383853500381,1087.7737849157745
145.40639100459757,50.882207776386124,934.0376402700616
151.77701000933254,42.96841268164083,1043.725853706626
146.57312405919652,48.04120925478089,1013.022113166678
157.51933032686773,55.25327198003806,990.4486118699916
156.1167628884087,51.303368829119535,984.8136985611668
153.46448209496975,39.23304943198143,1083.073508286401
150.4698059376474,53.594766553325336,986.4172444836972
139.29915233673847,48.15194831978183,942.6154305092166
155.13785950912208,46.68549541224526,1017.780667439283
151.98084760767856,44.9672871736018,1008.5919669896764
153.8240974618405,50.46422450570557,941.6110224366032
175.60084538268794,50.377168194507966,1044.76777153813
145.30525614065047,55.24776357659668,1032.9622834216202
145.21251378336524,52.54362511614967,958.347197149962
152.08863595004755,43.8711716849883,1019.6207983589384
140.14273953664457,51.20376589744284,996.6410854975322
161.26565029547757,51.62898158291083,1075.9641961820885
160.32465260551146,51.87028284923786,999.3955526076973
156.10370265433465,46.221274202535774,1012.5100103125848
151.8676676447708,54.87598814891215,1012.0660967458392
166.76437312275283,43.72855288415376,927.5704292683228
163.4542004615498,46.65927957230503,1070.5229572601752
154.08252755714472,49.90290197056134,1028.1440430087175
155.07274031107298,50.03211134905469,893.47167600964
117.58732659930928,52.69377996223184,1061.7891095911075
156.54365656354057,48.54094365542228,1032.5760995669752
153.0729952087661,48.548627279056745,1070.0799296473217
153.3231401197959,46.78240884809929,1050.883073342175
152.50492850345876,45.04303825271846,991.2072797783964
149.29834288541352,51.59587255209591,977.1939586262906
146.64215300709873,50.12109728336379,1090.4653174866555
161.0870358058291,49.927738645608606,1019.1494492370464
150.865897874729,49.49922961760024,920.700834388102
155.83928185325965,45.95198240039177,973.687607174129
166.87141635072564,42.37171842714952,1001.2694210271204
136.79543386915725,42.799745587028525,958.5751487609878
137.63049289121918,44.51862456552399,919.9548010761742
153.0780176889206,52.565528990880416,1097.7078716875144
168.8115706944059,52.48349611618261,977.2230236988064
160.1437006501813,58.55306686290962,1042.6987988276112
148.55639588076056,55.699392805645225,1027.662560999239
142.81555778747563,43.165606507922895,1034.6739455956997
152.1397991073422,45.7473977289535,938.1168788836352
137.8581138721227,40.12266716823064,1033.4370827796256
154.73237624573545,45.08756303230845,928.8021423774928
135.9814893720772,44.28497543634758,986.8554585395866
161.89016531107552,54.59577086805001,1011.0270713506932
132.21279751095722,51.61539636558015,1044.8533098443563
151.84633858532305,50.62788226735771,1012.197659895425
155.69767280232205,55.28028404533026,1056.7810073591472
151.5372510594553,52.76244977208574,1000.9573888707876
164.96044311489183,48.73823248936856,1063.7437520639362
146.1468640313824,48.4544176789875,1023.1295646426976
158.49602097021025,54.19245387225821,959.5867139179536
134.05572341205632,44.765445086590304,963.9131223331374
164.027943109361,53.19365111014592,999.0369810132804
154.82472415243186,42.14749698188412,1068.6424237338265
160.83051243175277,50.61148751516142,1035.987897107409
132.96617560644845,52.45487475819126,978.1617881380892
145.25054688839043,50.17041734129613,955.0607975838436
142.51513463443447,54.63920064040619,1013.5747655412824
135.51986099583755,47.67344771609973,955.5379585885838
142.96823574874114,45.78376702341904,1041.0172006306227
136.4014385902008,42.14561923965751,979.1902797557372
152.3421473253652,51.80751762603051,985.008090186256
146.4070790921294,52.12030522232045,1069.4168889104224
144.96524345883802,51.6438120515174,1035.9092862853968
150.73317967188405,52.11799532796731,1047.0655290383745
150.05243699718184,55.928520773314986,972.6659957706368
155.5979044793104,50.41219876467252,975.6398539402536
157.07751935455477,50.21801223186227,989.7070284559828
154.72597482413042,41.91844695781706,973.4514551094018
165.77453279763475,52.50422237472228,1037.896092496181
150.81874139386323,60.72574563886694,987.6487149627002
166.69021525289392,57.061102777077146,989.0977052303812
152.79021525770338,47.28663100132989,1092.4304416648206
140.24126747022666,46.72962158436288,976.7097215440918
152.22133771633713,51.33563325505742,995.970012535162
151.94089992898307,47.63954711151436,1064.7935890931508
165.93186626639397,59.366488881087726,1020.4881397979748
149.66873027126204,56.55154373059804,998.447053356455
144.24362173762225,58.199822646856965,1031.4764792110905
153.41755975777158,56.50870644699399,988.4799642897116
158.40643548988723,53.2795038826488,931.5842480583594
141.69049883588963,57.38765040527631,933.8771021628216
135.69858622039368,45.48046179267605,1015.9825912959489
160.6548037506535,45.06410236424408,903.6163710327196
149.67305251905907,55.86736928742663,1069.0727039345245
139.62753845673544,60.30751788318199,986.0518534834096
150.60230209941025,54.35033865344377,1002.045958769786
161.59329803364247,47.62548171688738,987.79597631629
150.45571839903815,49.55858975824373,901.4948091144082
170.1020453876635,47.945928560227074,1061.449025124453
137.55345296688583,58.1233922923478,889.7216971450465
129.2660976759185,48.16587794092656,1029.1013283542363
159.59270826085208,41.932193010616295,1025.0891368083771
154.25457561784964,43.101909176055344,1063.6176750053385
138.772779784377,47.25637546129519,1073.8467213059137
143.48399652394184,62.8985466882716,1044.6298669149655
160.8078072555462,42.71224250267535,982.4039341091744
138.8942415453417,56.08579260412749,1017.4825023649848
146.89733243406545,48.47387647822666,969.137340672654
147.69065469791323,55.93693025782376,1000.7809166974802
157.1161487808889,56.64097070924529,1040.938882187743
