temperature_c,pressure_psi,speed_rpm,viscosity_pas,hours_since_maintenance,cycle_time_s
156.0789650971654,46.061081240458805,991.2218027250392,14.82512934244564,332.9735830402321,30.26104944117716
151.32969674146875,44.636284871300965,990.265135194166,14.3071469879862,36.10659266759397,31.351487171334103
147.6586304305082,51.96742692710875,1010.6646853686468,12.329036861800216,118.30489135375366,32.2175414841047
140.21627222384967,48.25341601940901,1084.2507139354254,13.34360745406953,407.9778947076033,28.16509878991632
147.79030400466775,52.942892022103045,1044.364541863337,12.32654912224814,438.5637809492509,36.067770691708446
152.61055272179888,40.00899657733946,946.4071383479924,16.167088606023775,384.5305665798621,26.34214660043342
166.32411303931636,49.443869693256495,911.0706207996742,13.243353845640522,454.79769555547216,29.084433463557744
147.1134136107986,51.959020027012734,1007.1694233671126,10.742531811170377,357.99234677086207,27.443326071008027
156.5854427267283,44.54516784892401,1026.7408668172957,15.279774465678257,205.5636391296896,30.022088044270703
150.2831837613046,55.38003569299299,982.0185163773768,13.0132826008361,105.38154971495312,27.738413658927115
141.60278157819224,53.38962935669635,951.8120536894696,19.33011213561321,106.77142724517068,31.64904955887078
165.29550319460614,45.76821672504563,1023.1592397633792,13.731428304621192,126.1613721318726,31.96767641336275
144.0060735455598,47.56044295927149,952.142454255248,17.381097188687193,205.57216823999352,35.40429029779946
149.92027358683382,47.24070927053776,999.3081126952882,14.345965364780458,131.7757397483889,34.856362918982605
161.4282281451502,51.005495233574834,871.8833170602345,17.097414252833126,166.08626103086627,32.481346285697306
153.686733088729,53.48477202255368,997.724387734938,13.887762506478438,402.5596043773325,35.133086427572366
137.39116045664954,51.654401161072286,993.6225439811232,16.206495001142788,202.48429368809423,32.484176444679925
155.7059866859316,45.2028038163826,984.32351569138,18.25833272980189,238.9336774565679,29.338385312530388
155.42560043585965,47.32382394219716,1046.878506881328,14.057750696364243,53.08017677373361,27.876267177977773
141.16142563798866,49.9018110053666,1021.2943603096518,16.425424057722662,428.9288917587445,23.701931206742923
163.5563785880495,46.004039966748735,940.516667045482,15.001365637914963,16.71178621775188,32.199162844398
153.57112571511746,48.25371147840786,1030.0603374464558,15.280719739696094,380.2000336437413,26.95656081987776
156.10585745283822,53.80027981844801,947.8977793878448,12.65553249312672,381.1806068535864,30.58013835577248
141.5015563053521,48.16486080458339,989.8509681302172,13.16374603316685,314.1735587747222,28.14068361523837
156.81500697372624,46.01987071598256,910.7066754032944,15.424186706148353,294.2156202267262,29.238144880808296
158.52433334796223,58.14198311564269,1034.315922847835,16.87583107502131,307.534877007349,31.61530487164936
147.91877749642725,51.94289302265482,1086.944983189879,17.837062690296072,271.8935351958734,32.86888500627404
161.355656401806,46.53547401102046,1030.2257663177684,12.64391826524724,445.5700458967547,26.177303642769616
151.50301761461878,50.95249839889533,1044.2615741494496,19.61583250123222,105.71562899945556,32.18555593054361
141.72769056447677,50.91679959889578,1020.4326405740336,13.040557550566389,44.28916981832204,28.41239697056546
139.40786478111048,50.10635788368031,965.472947384187,14.172768668740714,288.67670060983386,31.963293081316863
139.22255222070694,49.264989991857554,969.9788217130648,17.499237810593332,13.553326168116552,27.79464959782624
147.5876394214367,41.1348376589656,1060.2997258273408,16.030588643248933,428.0768109973301,24.69284908878181
134.74474829075265,51.88550196951093,1004.260472481695,16.07525980589976,273.1238000654255,31.01507232580788
149.60444846143346,48.40473032166691,1028.65639066206,14.671329588229218,406.5710022408628,28.34046826395819
169.0941664047013,47.244071418357336,1048.409233026643,13.745373108097397,323.15496682869065,29.49263194307155
148.8767195030917,47.09738275097639,1043.4578032194636,15.350573557867849,72.75774139367958,25.118985237399755
148.91239851543142,50.59790184207077,923.8820406891056,11.41221500426422,298.0713247749485,30.412057438221108
144.69498852389472,44.02058468982408,1034.1664496405535,14.090904562513112,53.35590955117714,30.81726418996083
144.9794577564739,42.48514835802423,1073.6335337875491,15.776624010846898,36.4492259358275,29.84248479438404
160.5842448684959,48.89373188207114,1056.217667993525,15.888396654581344,259.3739235573547,29.325440832615445
157.6743472915291,53.17585900840984,959.1455684465903,11.90539202212327,214.57474597916087,29.82781390477789
142.85648581973632,55.04908544671317,969.1819295980262,11.737448369078107,442.17171398564375,31.30350793827392
138.70293145342382,58.86125798334872,937.0747544662332,17.90200287626267,122.32752730235651,28.506114459546477
153.84065448939307,53.31440634333706,1087.479195210271,15.29104239553648,433.8510489596195,30.92349711754165
133.93553679742428,58.63481925616703,1099.625767658406,14.27737887606542,417.4868928414812,25.588531346306247
147.51035851520928,48.17523635228557,988.5304627965986,15.85168731725966,237.21745707358704,30.872894190412328
149.25566570899954,47.8534888774137,996.9117900069936,10.848823981842934,81.25553264872815,28.96780812988732
152.43339449322693,49.743031382057566,918.476337814243,12.441938527560428,426.642399283601,25.602978427973717
159.7511973341775,50.74333728601056,1044.519158175989,17.799189290291586,483.31111044805374,30.448793872556365
152.35614558108566,41.92434092047245,1073.2088619376218,13.336090165011097,312.82495647072653,26.273260399352317
154.40014450053332,63.22171673508517,1043.8023396264898,15.120171989230329,259.18273166766033,30.40757827224497
139.91913689082597,52.5796960885205,1032.5568120911828,17.148636025431124,24.50232248563677,30.34230447667956
160.37539944257898,38.185337822290805,1042.4215441102642,17.518466479573597,351.6386138662258,26.00788460600722
156.38592458777373,50.70443123455602,1023.6816038405728,17.994863366359255,62.62561554810397,30.59518055153246
145.847120860992,55.743186747143575,1019.4579597833964,17.662678123976807,176.24052347167557,32.2190264043535
167.54794181984366,59.49940967447608,1001.1951521642478,17.704405357734288,117.51564940595932,31.599621953697937
144.86133082663306,56.19141535716818,960.81171672068,14.224600167182878,417.16239787469925,32.252618338203995
155.04046515517845,63.00841557090197,964.2120005444624,13.87878472630538,17.18842917586261,25.323639014928474
142.84696290740033,54.81939558397455,906.6730024319692,16.558698007810666,391.7507512939544,29.44222655715369
158.5765962320202,52.70731364102394,1034.1784661600238,15.856633384750475,222.35638842916788,29.62714266851269
144.60240319690638,51.8364365670067,962.8757883730808,12.600604943269383,149.71156240155332,32.26025839050729
159.540017634932,46.40796367215401,1044.1166531161705,18.334448223102275,230.17768656741345,33.14544795315178
130.12431085399106,54.251108710567465,977.4905367574294,14.5029427638511,100.89747412622846,30.698604262280696
155.21941565616896,57.97252531612486,994.8372619925476,14.77866926288534,149.9646987365331,30.2484977115543
157.4729360512326,49.12520121652296,980.8014364023824,15.433249950809238,242.0865160817037,32.66746147436342
150.55724912288696,50.33927755263701,977.847798943576,11.914396969580707,147.40861917338344,32.77792530214385
147.52481364448496,49.81481601475794,987.925127706461,12.543112337468475,253.0223462059183,28.4007287939525
144.07606075761132,53.48193723728357,1147.4547212654363,15.645949007235336,455.90928476972346,29.373994886338604
152.44966571108722,52.18469084873175,1024.60094239964,12.947261584668215,24.64724638220822,31.438522644004827
135.77746290402325,54.66295415936545,1042.97939434899,13.969563212383514,367.9602031869744,30.23689213700425
149.03286888129608,49.39809418023201,1076.6183862339058,12.368368367144985,53.725276314454064,32.52534232435204
154.73592430635182,52.2676715075699,1029.5907066870689,17.989876454906472,188.6008912288193,30.71566486132122
135.9153870363644,55.54849920978111,1051.185477305349,13.32615859240744,187.6606728865069,28.044974633530757
160.9877685198719,54.08883149600143,1089.7605677956162,15.898947825664614,4.54351747560816,30.604958715387763
136.51814577894288,53.69405240443752,947.05462064717,11.723941885127967,251.43776003279245,31.51374544343217
160.94191518470947,54.263868375611096,976.0253516300378,13.734489940229922,177.27410441430368,29.72677241894092
154.96714153011231,56.99677718293001,966.2410862512808,11.18438488424522,242.50899376202065,29.54964914623858
156.81952971294965,44.67443168462314,1041.9470250234806,14.892190301988522,285.59959198145685,28.55805617553528
137.19570647503718,53.362868506013655,1007.2443916548444,13.950865972465898,411.5017872234674,32.109427626660015
147.96954613957007,51.50895949909733,971.7612997914528,17.933081718557204,96.24657531791352,31.283443185458708
136.20680771985474,48.45982857907129,895.6486490698966,12.805263362057866,482.8049156904421,32.081769699573776
149.33920201352683,51.61583857092391,1027.7756323171125,14.793137551419433,19.898563667826277,28.44672765833334
153.11250154543535,52.09766221953514,1072.6630331660515,10.78870611631935,67.83073358018888,37.763726920592056
145.49934528520757,54.98023842902908,1083.672604514927,15.871950779000093,164.68963465103786,27.460697095623065
149.22898290585897,50.52100551975938,984.0076238372578,12.365736160106833,358.6309379328782,27.18161027404205
171.90455625809977,44.26827303490656,1027.3559557587605,16.47930630344934,31.89727812679893,33.87823586855462
161.79440120721287,48.17339224343946,995.828101510482,18.945084353579617,388.86395503389656,27.24607168616779
170.60747924881986,52.69148039524816,1052.3658853310724,13.785291133575576,284.1343081343842,31.08118018505424
161.67782061659807,45.6100870662172,1093.5482587685892,15.69341995520984,24.383159406570208,29.175593085741937
162.78451862607298,51.84821096099047,1016.4754367786504,13.114883988416247,476.13003918116186,27.76449668904795
150.9707754934804,49.64199370292968,1016.337238230116,11.364041549225693,163.08512706412677,31.8973626499269
144.35921369263272,50.48991576735448,980.3764446969564,13.45486250248752,408.9110367830953,29.42866144221235
141.42842443583717,56.960011431723,982.1277288594788,16.04428509186787,41.61153310403615,25.878495525304015
140.18491348952048,56.06548849989592,945.63770305686,13.16745179887255,7.098317235861851,29.93831832794848
156.48709887589644,48.14994485058936,1196.3118853218164,17.00326365041712,43.70840393554193,29.49522259653737
143.54880245394875,51.73251940865358,1046.3107701120796,16.38544551023372,63.057661187705285,25.94833210697105
145.06999065341168,62.46499758716395,1048.9429025390898,10.02438268692984,347.4850665607379,36.97401991755845
150.68562974806028,52.10960377117642,1000.9808328846996,14.924858710041038,358.8380788967498,28.49629767662936
141.7100498907793,46.65954773178476,1052.597380886146,15.677105752571828,215.90354755388864,29.654670918230284
156.45375949585147,44.775954029894834,923.444624872214,11.447976491903196,289.6567013942304,28.45829812005347
161.58110873500067,45.30332303090623,945.4149561930344,14.995192318162292,197.2396954194288,25.858203882301048
152.59882794248423,49.134640878580655,988.8398872682598,15.86452590126831,222.28675053471423,32.94804942830982
159.71570950954356,45.80395166330497,997.8261525093068,15.836411511775944,166.8882985348989,28.47897402218983
153.38496407494415,51.00284598615472,1018.6052736303432,19.24954280603392,102.94099408916055,31.294894888912797
165.4993440501754,54.820435841441785,971.319911355155,15.886004260894753,217.26548165224767,29.57022325390742
149.37320902726827,51.54416506299482,954.190404225938,14.04470883479199,323.2036876140445,32.91617089721917
159.6337612924432,55.1128521600482,1079.0270343284187,12.691274663534031,345.8600570673444,29.84543121442606
143.99361310081196,53.06758986365208,1010.4829707637311,13.980386613618236,224.53925706743797,27.46298068651766
159.7255444962673,50.97303727618621,922.5690850568128,13.480593765039426,118.23745611934729,32.074855725364166
137.54261221288013,51.598909670712686,931.8412997703596,13.764716646132609,256.30762205159994,30.20810940797421
159.5042383818605,50.16002074532884,1044.5099205562394,16.723272248995887,400.068791376038,29.398082103523706
143.62612872693484,44.0318158412176,944.756860346874,17.592126123562792,122.72723126946522,28.17729362466133
142.46263835642512,54.267077793901535,1023.3179187223168,14.168066144105282,210.3682812843084,30.92714232909796
156.0600995134564,48.79371172690729,1052.2544237042378,15.615225336378392,73.04828277066011,34.79841282034137
152.2745993460413,48.51218248320004,1008.2380420618258,16.693541550432986,163.11025349046577,28.62070615250857
153.41151974816643,49.68703436050239,1007.587899612437,16.55205582768695,291.0350655621118,33.35773475269229
165.79212815507393,54.47596610013866,1000.0602737681112,15.972072578835274,241.7490425534019,31.52106081640607
142.74256186846534,51.191844913673926,985.16962704651,14.636993675728666,290.38429180721084,32.85738591160851
180.7888080845524,45.5625391109895,933.0697100138376,17.30718068663385,130.02402012621695,26.40082420472936
165.64643655814007,43.58503887905715,1009.8657853702798,18.263713798178216,439.9188739707339,29.891008175872976
146.92221765047,58.66257499742546,973.2332456491888,12.169465616151625,480.18338731106513,28.97038221947089
151.96554776511576,54.48419657932766,983.9378616941044,15.195340753496671,242.94280309480655,28.864260770360534
143.3821353523161,52.84491539592638,979.648184353661,15.369420949562167,167.90818232076725,32.19300188035645
157.8182287177731,50.077895237907335,1074.4931719301042,15.940088374736405,371.1849685448909,25.79978783045097
152.71578837195372,49.1993360221668,979.3501088928284,15.514397940711854,359.0340806004304,28.06697919893405
171.43944089325325,45.98162716015135,939.441403535961,12.439088857995069,238.49169630882687,33.86422717455713
173.1465856667351,44.06200790485244,982.0829923989388,12.899718520795709,19.680939909864748,30.22982721135498
142.99879185060826,51.19623432055575,996.7905911445752,11.776865281794343,342.2176805346537,29.21472512933672
159.26177547531643,53.89180538083319,1028.5306498609766,17.36128182490429,410.9196613764512,33.96823340065541
139.37696286273896,58.06855634529323,1033.643061798341,11.537597393110149,488.30881865750456,28.654371490416416
152.08382807947552,54.00204762613841,1075.8197027626786,11.621633924065478,245.96401201956465,29.585752996015557
156.21809962217196,46.28764707150976,975.4423126428948,11.457862893823815,105.75337464088402,30.819355302880933
157.14000494092093,54.70385593994108,1076.6716850648163,17.66114980807808,274.8586275816555,23.33873697319462
151.7136828118997,47.7055786856553,979.5358780943448,15.313945921936869,350.43284862194,30.27893773958823
153.26133022242118,44.99834337697213,1054.0883363836415,13.856507916087878,133.99863344218898,28.766925190490483
152.57550390722764,46.88115519652097,983.5690762125508,15.901206825725078,193.9863771989432,26.91778934542197
158.30335816544246,45.8620488967564,959.9980717801176,17.47916801288312,92.05066168047848,27.27369098757608
141.60782476777362,49.87222964504277,976.188956322767,13.888906441026268,171.63774453222413,22.125548830877666
156.22849932347498,46.21602455715269,1067.0230525895174,9.93550782956063,346.68876925942624,32.777016628508164
129.32557899960125,50.90510779351853,935.386865244719,15.28196539922412,53.106913794228106,25.80658356472711
151.84836123694873,54.76437273601469,962.0858965556204,19.084152080287488,267.39973314059625,31.21986610266802
156.4084286126701,45.59062674386141,937.9119712259188,14.359404390926716,119.42258020180348,22.48028528838985
144.55617275474816,58.637715850503554,849.0243922089587,11.260516600609158,421.9967359710124,31.88281889268549
157.57507710047304,51.9733576491149,1001.89689177238,15.263855933543914,233.63049800375128,27.662941735440043
144.2310813047685,35.63868893359175,1002.7467055499924,14.679279837910338,335.38251272151786,33.57993301778138
133.3847993773104,41.157803172185744,953.680943500923,18.715404687075463,327.7549859230563,29.972452939844583
154.81009231736712,47.86821201897229,1022.864020230762,17.389525723753877,116.43957307590752,27.70743964008646
155.93101257968385,50.63189789773206,1016.6929983284268,16.744394000145956,126.41870034514464,27.86561341774889
144.41078152728412,37.34856238626836,994.188547843902,16.92060959256294,242.64531703085768,28.698379611062432
154.12931454275625,48.05911590729386,1000.3531579314088,16.00556885379039,343.8846031828674,31.177902346952905
146.14917719583684,51.97901766718704,956.643489214455,13.581117995144908,242.8171492066702,31.592926985892277
141.36009230320184,54.77652604285255,1062.2339790368394,14.877992056289234,219.56533040242527,29.061994662802928
155.0091718762438,57.567248716210656,1004.2946503146666,13.408885864118236,464.277766447068,29.182769950188938
160.7363174985977,40.10350094812106,964.0583806195634,18.711006629588525,229.7814887527609,31.18373995645266
136.64655641289897,49.584472136856526,967.5117386575866,14.346607573627272,431.89481148250167,24.12798423259803
147.4743184860684,50.84680412018039,1034.0108052725225,16.330833647383557,167.4391450684925,29.584463266178325
158.89630795623438,46.4042334037879,1018.436657365876,14.752542107450328,225.56503489892071,35.299535400982904
152.11017467202618,55.53540334643486,959.0785667029,12.128180952262944,298.0217977388236,28.54914858133369
144.75479733720226,45.48149069634936,983.5276106826454,15.357389433620952,455.0980620723482,29.45009787142141
139.95859233247933,54.76568316956622,1078.1444384254098,17.07217530209251,49.57305613881197,30.983433220722368
150.99332305429226,44.87906587835398,988.5100184712404,17.559037339520316,155.82645832732445,27.584714456908472
140.60120213672644,52.93182009377546,988.279609984184,13.39006703829488,321.9539785338824,27.47270210962102
140.91975924478788,48.3982634590284,1031.7709015104613,14.097682283182005,18.23052541280923,31.978353723340835
161.0330188201652,49.5473335884792,894.9986746174188,14.68369231125536,409.8385013902295,29.574727337917384
152.03463635867223,48.00181907192699,961.6671706108326,14.87163167742236,355.17575035616613,26.211690672904307
131.29208078974145,42.18727071556729,1042.9225558328333,15.448679313556164,286.3851383434729,30.185650058661405
157.17542255795962,47.08461280715531,991.2822871048584,14.804169507114192,90.8817988805971,31.24751050885818
150.12592400781796,45.33366020463402,914.6321021203528,15.355500212536064,421.90643182915306,23.776079887360893
144.81729781726352,60.383739917804206,885.1909523431381,12.765627076585996,150.48315981581084,31.29665007227776
148.14341023336183,35.75728689684962,993.1314105800302,14.334279191234977,8.01407822756156,37.03096215843787
137.10039100258945,60.31262459621573,948.373804823623,14.752534639800489,84.37471919911476,30.32117235897689
161.6316375215496,44.53843617663711,966.2145960419194,16.762815057847142,480.3731513856777,30.094187596598328
130.47912200477498,43.34383523221111,1023.1030446625948,18.006839656858,488.7282815919213,34.434215695069334
155.19346514241172,49.92345075413503,948.5314245908964,12.69333519358851,338.43613791378823,27.39213903903407
149.8098379209731,47.1174479963664,1060.59719926932,13.81237718386259,491.6703842071133,32.23983409380647
148.92969640045442,53.76670810552266,970.997337931498,17.177539308433346,217.50729717011168,27.10265210140812
150.6980208499002,50.96024558245016,1033.3156250454606,15.159195724752072,366.58018906839976,31.828578135625804
152.41962271566035,60.37630436312632,961.5428825106352,12.4256728628315,97.47913574931528,27.782914025930303
139.29107501938887,54.59158303001156,990.9804159118796,12.79266034293926,431.4798116565093,34.13540888238451
150.9767609854883,47.78358874404245,944.173778002567,15.800962773012657,230.1645253213825,29.7241296521872
144.6913122707968,58.07791411774116,893.9649923682467,15.351072459157196,308.1453741770723,30.06031940060729
151.29221181975228,65.96553783922431,1033.417024435904,16.46927509091866,455.8925561908857,33.35564983276598
133.87284128810347,52.06899548725749,990.9387913390948,16.390405800167997,67.216713684775,36.12653373160419
153.26927373764164,51.46778966083315,985.0161675996608,15.641571451865367,298.17324874838795,34.08968692539675
151.28104414910788,52.96778361140431,904.3872512290112,14.205609367708025,213.770927679856,30.321623886120403
138.9347409125833,48.23416853594656,1051.5290292812028,13.348692634395716,321.7144747586654,35.304507879179354
142.03104744529523,52.34387128037512,1021.6479912680348,15.62626428002631,121.58999013211296,32.31240665996391
156.32781866106285,44.92089090510802,997.3439673491227,18.84073500428852,63.0550708393125,37.71598595248491
145.7311893005258,55.14980408790581,1015.5654336721442,16.48837142063007,132.84278243313173,29.939703744691045
150.13001891877906,41.535215929023074,919.6169486440972,12.066429618768646,228.44403586863345,34.58624355162273
151.06430227691897,49.88565968850559,931.6431096769876,12.484263688182224,133.0506842686543,29.389616576759085
146.2855913400421,45.387949077507486,973.057907190363,16.64031637351097,345.8888195709912,30.748253063055124
152.48220586300337,53.46552803631572,968.7161356251894,12.412984749591809,429.3000534912491,28.328608282283305
142.6906996005808,53.8983026613467,970.76911346714,12.046150144936195,170.78519351578396,32.14976801927895
168.31458765854353,50.68267665541369,967.4988032796552,14.84866879134834,252.96290007319692,30.64142638182319
141.79317681648288,41.77300626521554,1057.0074519260634,13.61079926167371,3.67652227721349,33.180269219726
167.65454240281096,51.168929558953735,990.5439804611484,15.45799278491868,141.27513375931943,29.488842703835413
139.87895624739832,48.326123339467294,1084.997868728819,15.843092167073122,447.9078657800973,27.68639910135213
168.46707325736034,51.400805794098034,975.0134911924184,16.07258181903438,184.36257773542297,28.50409831263465
160.91506851922463,52.7336678410069,1031.2815466823,15.67737463584338,284.74862925928795,27.755711806135057
142.32652437111952,48.95338161424067,1072.4249614946464,12.95194281822724,310.11742448056026,26.61581233557692
134.65885829264377,52.27943886040804,943.8727596877792,18.983106604409468,346.4601146123943,33.479519899165034
123.80254895910257,54.9813340972357,969.1174052282825,13.533934008952022,324.3414766786822,30.440805895160064
174.63242112485287,52.47840943986302,949.8906272109264,12.58104612916239,470.66719639345087,26.53952272204565
145.5570673992389,50.10396853837704,1060.003947821343,15.672289926052455,425.4263786610477,30.308575733797003
163.29152530132433,51.427770374288286,969.570513838015,18.780881370311565,116.8452244126818,26.87318523585825
141.01585328651643,52.29986071469558,907.6906068880952,11.846007035618005,34.01865704583484,33.12129267793452
148.38714288333992,55.54091408368758,940.5294053566336,13.54079506038518,442.6194393537826,32.012733744830626
148.07639035218878,50.75209452571788,1037.0412172710062,15.777957458704368,338.30861677625325,30.803530913599
151.1567463429286,51.34296139431628,1017.0294608200248,15.415605014706626,457.54922724501495,26.76446177590621
131.9511789933548,55.443743098520926,1024.1343943604606,12.652240071182057,341.2558650581001,31.620863832107087
139.64757677580627,51.90579192441389,1011.9702250267688,14.247398550150008,146.3275488337039,28.38427898011013
155.14438834058748,48.74583491772477,942.5868355623692,19.09372439143912,146.95838025246687,32.31225062885636
142.97946906122647,53.6381477181849,1031.11035720217,14.811082571115994,73.97916705470293,27.68468412782137
144.44800473306802,43.85225202773792,1043.457729624845,16.343062343458108,436.1972816774074,28.656115984650075
155.13267433113356,49.01825075457511,1072.6233767235371,15.28717587301032,20.166926069225987,31.42609683207603
141.74502803207488,46.9329866822953,1025.0332860690603,12.268351689169124,160.4985228204489,31.30801732566774
147.79035826170335,46.79259202388524,943.4898137663038,18.846891589649907,201.7599962201056,31.37197284326029
139.7348470058894,53.73955128058767,1037.2502656438642,15.448469489070584,249.4839721103965,28.72273318604523
128.01194043379917,49.47025822847933,1047.7650279118875,16.521693308622957,481.1690287406034,29.30824080442916
168.76795812558066,45.23335695870644,990.7737321172076,13.418201236664894,83.25177352475754,30.934472576393368
153.33662105286948,54.519674205430974,1002.9011367404198,12.041111553720553,390.7310443773546,25.462413104103373
149.44415329089546,42.18404595651671,943.1157164787592,15.222745203680104,105.85718607398542,30.018819468553254
146.0789184686784,53.6632003860779,1051.9555893710135,13.272234078820468,104.54868229480712,30.68248762719616
145.34270246429742,50.987998023462,961.8637610716892,17.651593295084382,119.90997610329512,25.21231809427766
132.86865470909123,43.26436855235152,953.9070093437344,16.01117848367175,422.4320427052543,28.09377035931379
137.88983800237543,49.261987068506656,954.0656744256952,12.521894594946716,298.84116776172954,30.653407019246178
146.98896304410712,49.80745765249647,1007.617743601686,15.448432808581586,315.38521008631034,27.723704226193878
148.8435171761176,55.39340416715648,973.7955801032704,13.826937460872127,142.60290134020704,28.594511659919053
156.2834550926428,52.999643649981024,1042.4551055371571,16.669502652649765,483.367113767554,29.791099640099677
